,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1450-1499,6560円,104分,108.4%,400件
1,1500-1549,7282円,103分,109.5%,416件
2,1550-1599,7408円,100分,109.9%,346件
3,1600-1649,7170円,98分,109.7%,366件
4,1650-1699,7640円,95分,110.8%,393件
5,1700-1749,7690円,89分,111.5%,373件
6,1750-1799,7739円,89分,111.6%,374件
7,1800-1849,7952円,85分,112.4%,286件
8,1850-1899,8010円,82分,113%,307件
9,1900-1949,8449円,79分,114.3%,292件
10,1950-1999,8826円,75分,115.7%,302件
11,2000-2049,7646円,72分,114.2%,292件
12,2050-2099,8457円,69分,116.5%,267件
13,2100-2149,8295円,64分,117.3%,273件
14,2150-2199,8201円,59分,118.6%,273件
15,2200-2249,8101円,56分,119.3%,246件
16,2250-2299,8609円,50分,122.8%,243件
17,2300-2349,8848円,50分,123.4%,235件
18,2350-2399,8288円,47分,123.5%,220件
19,2400-2449,9199円,44分,128.1%,204件
20,2450-2499,9267円,45分,127.7%,208件
21,2500-2549,9867円,44分,130.2%,195件
22,2550-2599,10174円,42分,132.2%,188件
23,2600-2649,10248円,40分,134.4%,192件
24,2650-2699,10899円,38分,138.1%,192件
25,2700-2749,11441円,35分,143.4%,176件
26,2750-2799,12244円,33分,149.5%,154件
27,2800-2849,12931円,30分,156.9%,187件
28,2850-2899,13863円,27分,167.9%,162件
29,2900-2949,14616円,23分,184.4%,156件
