,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,3405円,144分,103.2%,77件
1,750-799,4362円,136分,104.3%,87件
2,800-849,4334円,127分,104.6%,101件
3,850-899,3022円,130分,103.1%,147件
4,900-949,4286円,131分,104.3%,144件
5,950-999,3845円,127分,104%,160件
6,1000-1049,3692円,126分,103.9%,179件
7,1050-1099,3308円,127分,103.5%,190件
8,1100-1149,4944円,125分,105.3%,193件
9,1150-1199,5817円,118分,106.6%,213件
10,1200-1249,4049円,119分,104.5%,210件
11,1250-1299,3373円,116分,103.9%,252件
12,1300-1349,5600円,110分,106.8%,247件
13,1350-1399,5248円,115分,106.1%,238件
14,1400-1449,5521円,105分,107%,231件
15,1450-1499,6128円,99分,108.2%,238件
16,1500-1549,5764円,101分,107.6%,229件
17,1550-1599,6005円,100分,108%,234件
18,1600-1649,6267円,94分,108.9%,208件
19,1650-1699,4945円,91分,107.2%,186件
20,1700-1749,5757円,91分,108.4%,197件
21,1750-1799,6000円,84分,109.6%,183件
22,1800-1849,6381円,83分,110.2%,176件
23,1850-1899,6317円,81分,110.4%,189件
24,1900-1949,7007円,78分,112%,186件
25,1950-1999,6990円,72分,112.9%,150件
26,2000-2049,7689円,74分,113.8%,159件
27,2050-2099,6812円,67分,113.5%,144件
28,2100-2149,8856円,63分,118.9%,134件
29,2150-2199,6421円,61分,114%,122件
30,2200-2249,7823円,55分,119.1%,101件
31,2250-2299,6379円,52分,116.4%,122件
32,2300-2349,8396円,46分,124.4%,139件
33,2350-2399,8627円,41分,128%,110件
34,2400-2449,8553円,43分,126.4%,103件
35,2450-2499,8113円,45分,124%,91件
36,2500-2549,9743円,39分,133%,104件
37,2550-2599,9018円,41分,129.5%,98件
38,2600-2649,9763円,38分,134.2%,88件
39,2650-2699,9937円,37分,135.6%,85件
40,2700-2749,10439円,35分,139.6%,83件
41,2750-2799,10690円,31分,145.6%,79件
42,2800-2849,12449円,30分,156%,106件
43,2850-2899,13115円,25分,168.9%,84件
44,2900-2949,13226円,23分,176.7%,62件
