,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,750-799,2828円,138分,102.7%,2425件
1,800-849,2578円,136分,102.5%,2420件
2,850-899,3252円,133分,103.3%,2269件
3,900-949,3071円,132分,103.1%,2168件
4,950-999,3301円,130分,103.4%,1910件
5,1000-1049,3366円,128分,103.5%,1854件
6,1050-1099,3588円,127分,103.8%,1723件
7,1100-1149,3238円,121分,103.6%,1605件
8,1150-1199,3902円,121分,104.3%,1615件
9,1200-1249,3998円,118分,104.5%,1513件
10,1250-1299,4050円,117分,104.6%,1436件
11,1300-1349,3997円,113分,104.7%,1493件
12,1350-1399,4661円,109分,105.7%,1463件
13,1400-1449,3899円,106分,104.9%,1346件
14,1450-1499,4795円,105分,106.1%,1168件
15,1500-1549,4815円,103分,106.2%,1192件
16,1550-1599,4931円,101分,106.5%,1206件
17,1600-1649,4743円,96分,106.6%,1112件
18,1650-1699,5183円,92分,107.5%,1160件
19,1700-1749,5307円,90分,107.9%,1045件
20,1750-1799,5948円,87分,109.1%,1053件
21,1800-1849,5268円,83分,108.5%,1044件
22,1850-1899,5550円,81分,109.2%,949件
23,1900-1949,5538円,77分,109.6%,984件
24,1950-1999,5550円,76分,109.7%,939件
25,2000-2049,6020円,72分,111.2%,909件
26,2050-2099,6562円,68分,112.8%,850件
27,2100-2149,6334円,65分,112.9%,886件
28,2150-2199,6676円,62分,114.3%,791件
29,2200-2249,6245円,59分,114.1%,773件
30,2250-2299,6548円,56分,115.7%,717件
31,2300-2349,6995円,51分,118.4%,733件
32,2350-2399,6826円,48分,118.9%,717件
33,2400-2449,7154円,47分,120.4%,676件
34,2450-2499,8034円,44分,124.2%,734件
35,2500-2549,8520円,42分,126.8%,688件
36,2550-2599,8435円,41分,127.3%,676件
37,2600-2649,9315円,39分,131.7%,600件
38,2650-2699,9775円,37分,134.8%,592件
39,2700-2749,10556円,35分,140.4%,530件
40,2750-2799,11184円,33分,145.3%,482件
41,2800-2849,12200円,30分,154.8%,420件
42,2850-2899,12912円,26分,165.3%,364件
43,2900-2949,13849円,24分,177.9%,278件
