,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,7101円,123分,107.7%,322件
1,1150-1199,7622円,116分,108.8%,293件
2,1200-1249,6976円,120分,107.8%,362件
3,1250-1299,7357円,112分,108.7%,350件
4,1300-1349,7733円,112分,109.2%,394件
5,1350-1399,7881円,110分,109.5%,296件
6,1400-1449,7372円,104分,109.4%,328件
7,1450-1499,8576円,106分,110.8%,262件
8,1500-1549,7808円,100分,110.4%,279件
9,1550-1599,8327円,100分,111.1%,249件
10,1600-1649,7386円,92分,110.8%,232件
11,1650-1699,8935円,92分,112.9%,238件
12,1700-1749,8695円,90分,112.9%,199件
13,1750-1799,8696円,86分,113.4%,220件
14,1800-1849,9933円,82分,116.1%,234件
15,1850-1899,8502円,80分,114.1%,231件
16,1900-1949,8975円,80分,115%,217件
17,1950-1999,8928円,77分,115.5%,168件
18,2000-2049,9065円,71分,117%,182件
19,2050-2099,10075円,67分,119.9%,168件
20,2100-2149,10465円,65分,121.5%,180件
21,2150-2199,8922円,61分,119.4%,167件
22,2200-2249,10014円,57分,123.6%,169件
23,2250-2299,9619円,50分,125.8%,166件
24,2300-2349,9053円,46分,126.5%,164件
25,2350-2399,10142円,42分,132.6%,146件
26,2400-2449,10857円,40分,136.6%,145件
27,2450-2499,10716円,39分,136.3%,129件
28,2500-2549,10021円,40分,133.4%,126件
29,2550-2599,11026円,37分,139.8%,105件
30,2600-2649,11514円,37分,141.5%,120件
31,2650-2699,12615円,35分,147.9%,117件
32,2700-2749,12254円,35分,146.5%,113件
33,2750-2799,12844円,30分,156.4%,113件
34,2800-2849,13096円,30分,158.4%,111件
35,2850-2899,14072円,27分,168.3%,91件
36,2900-2949,14714円,23分,184.3%,74件
