,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1400-1449,7492円,111分,109%,108件
1,1450-1499,6414円,105分,108.1%,112件
2,1500-1549,6644円,105分,108.4%,133件
3,1550-1599,7403円,96分,110.3%,114件
4,1600-1649,6834円,98分,109.3%,101件
5,1650-1699,6908円,100分,109.2%,113件
6,1700-1749,8551円,89分,112.7%,109件
7,1750-1799,7658円,91分,111.2%,121件
8,1800-1849,8750円,83分,114.1%,117件
9,1850-1899,5446円,83分,108.7%,104件
10,1900-1949,9012円,74分,116.3%,101件
11,1950-1999,8922円,77分,115.5%,112件
12,2000-2049,8389円,69分,116.3%,84件
13,2050-2099,7720円,69分,114.9%,93件
14,2100-2149,7311円,63分,115.4%,81件
15,2150-2199,10419円,57分,124.4%,107件
16,2200-2249,7396円,56分,117.6%,60件
17,2250-2299,9715円,50分,125.9%,76件
18,2300-2349,9083円,44分,127.4%,65件
19,2350-2399,8633円,47分,124.5%,59件
20,2400-2449,9044円,43分,128.2%,73件
21,2450-2499,9812円,42分,131.2%,71件
22,2500-2549,9242円,44分,128.2%,72件
23,2550-2599,9697円,43分,130%,54件
24,2600-2649,9782円,41分,132.2%,58件
25,2650-2699,10176円,39分,135.1%,60件
26,2700-2749,11017円,36分,141.3%,57件
27,2750-2799,11515円,32分,148.4%,41件
28,2800-2849,12162円,29分,155.5%,58件
29,2850-2899,13651円,28分,165.6%,49件
30,2900-2949,14995円,22分,190.3%,42件
