,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,850-899,3496円,136分,103.4%,1825件
1,900-949,3428円,132分,103.5%,1647件
2,950-999,3626円,128分,103.8%,1906件
3,1000-1049,3860円,127分,104.1%,1946件
4,1050-1099,4228円,124分,104.5%,1830件
5,1100-1149,4452円,122分,104.9%,1803件
6,1150-1199,4382円,122分,104.8%,1695件
7,1200-1249,3958円,119分,104.4%,1703件
8,1250-1299,4374円,115分,105.1%,1586件
9,1300-1349,4674円,111分,105.6%,1543件
10,1350-1399,4981円,111分,106%,1447件
11,1400-1449,4513円,108分,105.6%,1449件
12,1450-1499,5206円,104分,106.7%,1460件
13,1500-1549,4868円,103分,106.3%,1445件
14,1550-1599,4968円,98分,106.7%,1348件
15,1600-1649,5087円,97分,107%,1284件
16,1650-1699,5579円,95分,107.9%,1324件
17,1700-1749,5753円,90分,108.5%,1254件
18,1750-1799,5824円,88分,108.8%,1272件
19,1800-1849,6007円,86分,109.3%,1245件
20,1850-1899,5917円,84分,109.4%,1188件
21,1900-1949,6465円,80分,110.8%,1139件
22,1950-1999,6393円,75分,111.4%,1180件
23,2000-2049,6094円,71分,111.5%,1112件
24,2050-2099,6039円,67分,112.1%,1071件
25,2100-2149,6700円,64分,114.1%,1049件
26,2150-2199,6803円,61分,114.9%,1005件
27,2200-2249,6681円,57分,115.5%,977件
28,2250-2299,6823円,54分,116.9%,988件
29,2300-2349,7085円,50分,118.8%,967件
30,2350-2399,7182円,47分,120.2%,940件
31,2400-2449,7344円,46分,121.3%,877件
32,2450-2499,8061円,44分,124.7%,873件
33,2500-2549,8153円,43分,125.5%,852件
34,2550-2599,8533円,42分,127.4%,810件
35,2600-2649,9080円,39分,131.2%,847件
36,2650-2699,9640円,37分,134.4%,779件
37,2700-2749,9602円,37分,134.4%,655件
