,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,150-199,-2005円,163分,98.4%,6500件
1,200-249,-1497円,160分,98.7%,6166件
2,250-299,-1403円,158分,98.8%,5332件
3,300-349,-1264円,156分,98.9%,4939件
4,350-399,-1236円,154分,98.9%,4558件
5,400-449,-1097円,152分,99%,4320件
6,450-499,-872円,149分,99.2%,3944件
7,500-549,-770円,148分,99.3%,3785件
8,550-599,-333円,146分,99.7%,3537件
9,600-649,-240円,144分,99.8%,3332件
10,650-699,-191円,141分,99.8%,6169件
11,700-749,-219円,141分,99.8%,3485件
12,750-799,-195円,139分,99.8%,3527件
13,800-849,263円,136分,100.3%,2996件
14,850-899,516円,133分,100.5%,2731件
15,900-949,365円,130分,100.4%,2661件
16,950-999,211円,130分,100.2%,2508件
17,1000-1049,625円,125分,100.7%,2456件
18,1050-1099,924円,123分,101%,2499件
19,1100-1149,1705円,122分,101.9%,2339件
20,1150-1199,1221円,120分,101.4%,2370件
21,1200-1249,1738円,115分,102%,2319件
22,1250-1299,1505円,113分,101.8%,2234件
23,1300-1349,1617円,112分,101.9%,2274件
24,1350-1399,2272円,108分,102.8%,2128件
25,1400-1449,2438円,106分,103.1%,2150件
26,1450-1499,2390円,104分,103.1%,1995件
27,1500-1549,2789円,99分,103.7%,2020件
28,1550-1599,3157円,98分,104.3%,1925件
29,1600-1649,2683円,95分,103.8%,1894件
30,1650-1699,3221円,92分,104.7%,1804件
31,1700-1749,3383円,89分,105.1%,1804件
32,1750-1799,3045円,86分,104.7%,1732件
33,1800-1849,3321円,83分,105.4%,1697件
34,1850-1899,3691円,79分,106.2%,1721件
35,1900-1949,4068円,77分,107%,1624件
36,1950-1999,3807円,74分,106.9%,1619件
37,2000-2049,4451円,71分,108.4%,1587件
38,2050-2099,4458円,68分,108.7%,1463件
39,2100-2149,4364円,65分,109%,1448件
40,2150-2199,5093円,62分,110.9%,1441件
41,2200-2249,5088円,58分,111.7%,1422件
42,2250-2299,5184円,55分,112.6%,1324件
43,2300-2349,5409円,51分,114.1%,1348件
44,2350-2399,5870円,48分,116.3%,1247件
45,2400-2449,6322円,46分,118.4%,1269件
46,2450-2499,6622円,45分,119.8%,1190件
47,2500-2549,7325円,43分,122.9%,1088件
48,2550-2599,7680円,40分,125.4%,880件
49,2600-2649,8094円,39分,127.7%,781件
50,2650-2699,8641円,37分,131.5%,584件
51,2700-2749,9703円,35分,137.4%,481件
52,2750-2799,10232円,32分,143.3%,379件
53,2800-2849,11461円,29分,152.5%,333件
54,2850-2899,11970円,27分,160%,258件
55,2900-2949,12919円,23分,173.5%,177件
