,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,5535円,141分,105.2%,104件
1,750-799,5494円,137分,105.4%,215件
2,800-849,5984円,130分,106.1%,248件
3,850-899,6942円,124分,107.5%,257件
4,900-949,6078円,129分,106.3%,255件
5,950-999,6079円,123分,106.6%,274件
6,1000-1049,5879円,125分,106.3%,270件
7,1050-1099,6392円,126分,106.7%,268件
8,1100-1149,7067円,115分,108.2%,284件
9,1150-1199,6896円,118分,107.8%,273件
10,1200-1249,7295円,112分,108.7%,244件
11,1250-1299,6436円,115分,107.5%,300件
12,1300-1349,7243円,106分,109.1%,295件
13,1350-1399,7597円,107分,109.5%,342件
14,1400-1449,7437円,106分,109.4%,255件
15,1450-1499,7101円,101分,109.4%,284件
16,1500-1549,8312円,99分,111.2%,213件
17,1550-1599,7816円,96分,110.9%,229件
18,1600-1649,8765円,94分,112.4%,201件
19,1650-1699,7296円,87分,111.1%,191件
20,1700-1749,9231円,87分,114.1%,193件
21,1750-1799,8849円,84分,114%,168件
22,1800-1849,8522円,81分,114%,183件
23,1850-1899,9836円,76分,117.2%,196件
24,1900-1949,8700円,75分,115.4%,205件
25,1950-1999,8613円,75分,115.3%,188件
26,2000-2049,8976円,72分,116.7%,143件
27,2050-2099,9120円,67分,118.1%,158件
28,2100-2149,10195円,63分,121.5%,137件
29,2150-2199,10347円,61分,122.6%,151件
30,2200-2249,9224円,57分,121.7%,139件
31,2250-2299,9710円,51分,125.4%,138件
32,2300-2349,9848円,44分,129.9%,133件
33,2350-2399,9480円,41分,131.1%,143件
34,2400-2449,10381円,39分,135.2%,115件
35,2450-2499,11178円,36分,141%,124件
36,2500-2549,11317円,36分,141.4%,108件
37,2550-2599,10660円,36分,139.3%,105件
38,2600-2649,11413円,34分,145%,87件
39,2650-2699,12225円,34分,148%,99件
40,2700-2749,13059円,32分,155.3%,93件
41,2750-2799,12679円,32分,153.4%,89件
42,2800-2849,13325円,27分,164.8%,89件
43,2850-2899,13611円,27分,168.5%,92件
44,2900-2949,14512円,24分,180.2%,65件
