,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,100-149,-2204円,162分,98.2%,592件
1,150-199,-1093円,160分,99.1%,1059件
2,200-249,-1914円,160分,98.4%,1493件
3,250-299,-1548円,157分,98.7%,1761件
4,300-349,-1028円,154分,99.1%,1978件
5,350-399,-752円,152分,99.3%,2042件
6,400-449,-577円,149分,99.5%,2078件
7,450-499,-506円,150分,99.5%,2172件
8,500-549,-297円,147分,99.7%,2171件
9,550-599,-421円,146分,99.6%,2160件
10,600-649,-288円,142分,99.7%,2136件
11,650-699,679円,140分,100.6%,2149件
12,700-749,-237円,139分,99.8%,2480件
13,750-799,335円,136分,100.3%,2425件
14,800-849,127円,134分,100.1%,2420件
15,850-899,825円,131分,100.8%,2269件
16,900-949,674円,130分,100.7%,2168件
17,950-999,929円,128分,101%,1910件
18,1000-1049,1032円,126分,101.1%,1854件
19,1050-1099,1256円,125分,101.3%,1723件
20,1100-1149,1048円,119分,101.2%,1605件
21,1150-1199,1681円,119分,101.9%,1615件
22,1200-1249,1839円,116分,102.1%,1513件
23,1250-1299,1893円,115分,102.2%,1436件
24,1300-1349,1915円,111分,102.3%,1493件
25,1350-1399,2612円,107分,103.2%,1463件
26,1400-1449,1957円,104分,102.5%,1346件
27,1450-1499,2822円,103分,103.6%,1168件
28,1500-1549,2882円,101分,103.8%,1192件
29,1550-1599,3027円,99分,104.1%,1206件
30,1600-1649,2949円,94分,104.2%,1112件
31,1650-1699,3431円,91分,105%,1160件
32,1700-1749,3604円,88分,105.5%,1045件
33,1750-1799,4255円,85分,106.7%,1053件
34,1800-1849,3702円,81分,106.1%,1044件
35,1850-1899,4003円,79分,106.7%,949件
36,1900-1949,4067円,76分,107.2%,984件
37,1950-1999,4104円,75分,107.3%,939件
38,2000-2049,4617円,70分,108.7%,909件
39,2050-2099,5190円,67分,110.3%,850件
40,2100-2149,5051円,64分,110.5%,886件
41,2150-2199,5430円,61分,111.8%,791件
42,2200-2249,5086円,58分,111.7%,773件
43,2250-2299,5440円,55分,113.3%,717件
44,2300-2349,5956円,50分,116%,733件
45,2350-2399,5840円,47分,116.5%,717件
46,2400-2449,6182円,46分,118%,676件
47,2450-2499,7065円,43分,121.7%,734件
48,2500-2549,7551円,42分,124.2%,688件
49,2550-2599,7466円,40分,124.7%,676件
50,2600-2649,8347円,38分,129%,600件
51,2650-2699,8806円,37分,132.1%,592件
52,2700-2749,9587円,34分,137.7%,530件
53,2750-2799,10215円,32分,142.5%,482件
54,2800-2849,11231円,29分,152%,420件
55,2850-2899,11944円,25分,162.5%,364件
56,2900-2949,12880円,23分,175.2%,278件
