,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1250-1299,6274円,118分,107.1%,87件
1,1300-1349,5705円,112分,106.8%,74件
2,1350-1399,6709円,112分,108%,86件
3,1400-1449,6218円,107分,107.7%,80件
4,1450-1499,6044円,102分,107.9%,89件
5,1500-1549,5079円,103分,106.6%,101件
6,1550-1599,6234円,99分,108.4%,99件
7,1600-1649,6711円,94分,109.5%,126件
8,1650-1699,6898円,93分,109.8%,107件
9,1700-1749,7542円,94分,110.7%,116件
10,1750-1799,7932円,91分,111.7%,103件
11,1800-1849,6864円,85分,110.8%,90件
12,1850-1899,7182円,80分,111.9%,126件
13,1900-1949,6689円,77分,111.6%,115件
14,1950-1999,6049円,76分,110.6%,103件
15,2000-2049,8738円,70分,116.6%,107件
16,2050-2099,6364円,68分,112.5%,75件
17,2100-2149,6091円,66分,112.3%,87件
18,2150-2199,7117円,65分,114.7%,68件
19,2200-2249,7035円,60分,115.6%,70件
20,2250-2299,7027円,53分,117.5%,73件
21,2300-2349,8640円,49分,123.6%,76件
22,2350-2399,8238円,46分,124%,61件
23,2400-2449,7161円,47分,120.2%,63件
24,2450-2499,8545円,45分,125.3%,67件
25,2500-2549,8432円,43分,125.9%,56件
26,2550-2599,8936円,43分,128%,68件
27,2600-2649,8914円,43分,127.4%,62件
28,2650-2699,10083円,38分,135.7%,53件
29,2700-2749,11298円,35分,142.5%,47件
30,2750-2799,11337円,32分,147.3%,44件
31,2800-2849,12921円,29分,160.2%,46件
32,2850-2899,13705円,28分,164.5%,59件
33,2900-2949,14470円,24分,180%,52件
