,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1400-1449,5483円,110分,106.7%,754件
1,1450-1499,5723円,108分,107.1%,789件
2,1500-1549,6540円,101分,108.6%,802件
3,1550-1599,6059円,99分,108.2%,748件
4,1600-1649,6840円,98分,109.3%,629件
5,1650-1699,6567円,95分,109.2%,630件
6,1700-1749,6777円,92分,109.8%,628件
7,1750-1799,6243円,89分,109.3%,612件
8,1800-1849,6453円,85分,110.1%,615件
9,1850-1899,6795円,81分,111.2%,569件
10,1900-1949,6818円,79分,111.5%,546件
11,1950-1999,6757円,73分,112.3%,542件
12,2000-2049,6839円,71分,112.8%,511件
13,2050-2099,6586円,68分,112.9%,508件
14,2100-2149,6879円,67分,113.7%,488件
15,2150-2199,7161円,62分,115.4%,476件
16,2200-2249,7464円,58分,117.2%,462件
17,2250-2299,7509円,56分,117.9%,462件
18,2300-2349,7614円,51分,119.8%,422件
19,2350-2399,7561円,50分,120.1%,407件
20,2400-2449,7578円,48分,121.2%,372件
21,2450-2499,8396円,46分,124.5%,386件
22,2500-2549,8608円,44分,126%,371件
23,2550-2599,9250円,42分,129.1%,358件
24,2600-2649,9841円,40分,132.7%,389件
25,2650-2699,10551円,38分,137.2%,350件
26,2700-2749,11022円,35分,141.8%,372件
27,2750-2799,12051円,33分,148.5%,325件
28,2800-2849,12582円,30分,155.4%,307件
29,2850-2899,13625円,27分,167.1%,282件
30,2900-2949,14504円,24分,181.6%,247件
