,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,3586円,144分,103.3%,77件
1,750-799,4539円,136分,104.4%,87件
2,800-849,4497円,127分,104.7%,101件
3,850-899,3185円,131分,103.3%,147件
4,900-949,4456円,132分,104.5%,144件
5,950-999,4006円,127分,104.2%,160件
6,1000-1049,3852円,126分,104.1%,179件
7,1050-1099,3467円,127分,103.6%,190件
8,1100-1149,5110円,125分,105.4%,193件
9,1150-1199,5976円,119分,106.7%,213件
10,1200-1249,4202円,119分,104.7%,210件
11,1250-1299,3519円,116分,104.1%,252件
12,1300-1349,5747円,111分,106.9%,247件
13,1350-1399,5401円,115分,106.3%,238件
14,1400-1449,5662円,105分,107.2%,231件
15,1450-1499,6263円,99分,108.4%,238件
16,1500-1549,5899円,101分,107.8%,229件
17,1550-1599,6140円,100分,108.2%,234件
18,1600-1649,6397円,94分,109%,208件
19,1650-1699,5064円,91分,107.4%,186件
20,1700-1749,5880円,92分,108.6%,197件
21,1750-1799,6114円,84分,109.7%,183件
22,1800-1849,6496円,83分,110.4%,176件
23,1850-1899,6426円,81分,110.6%,189件
24,1900-1949,7116円,78分,112.2%,186件
25,1950-1999,7092円,72分,113.1%,150件
26,2000-2049,7797円,74分,114%,159件
27,2050-2099,6905円,67分,113.7%,144件
28,2100-2149,8951円,63分,119.1%,134件
29,2150-2199,6504円,61分,114.2%,122件
30,2200-2249,7903円,55分,119.2%,101件
31,2250-2299,6451円,52分,116.6%,122件
32,2300-2349,8467円,46分,124.6%,139件
33,2350-2399,8693円,41分,128.2%,110件
34,2400-2449,8619円,43分,126.6%,103件
35,2450-2499,8179円,45分,124.2%,91件
36,2500-2549,9808円,39分,133.2%,104件
37,2550-2599,9084円,41分,129.6%,98件
38,2600-2649,9829円,38分,134.3%,88件
39,2650-2699,10002円,37分,135.8%,85件
40,2700-2749,10504円,35分,139.7%,83件
41,2750-2799,10755円,31分,145.8%,79件
42,2800-2849,12514円,30分,156.2%,106件
43,2850-2899,13181円,25分,169.1%,84件
44,2900-2949,13291円,23分,176.9%,62件
