,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,3593円,148分,103.2%,20件
1,600-649,1751円,141分,101.7%,32件
2,650-699,2405円,124分,102.6%,45件
3,700-749,1598円,148分,101.4%,67件
4,750-799,4342円,135分,104.3%,73件
5,800-849,2014円,138分,101.9%,68件
6,850-899,3695円,130分,103.8%,87件
7,900-949,2380円,132分,102.4%,102件
8,950-999,2294円,129分,102.4%,98件
9,1000-1049,2086円,129分,102.1%,127件
10,1050-1099,3198円,130分,103.3%,134件
11,1100-1149,3505円,123分,103.8%,163件
12,1150-1199,4329円,110分,105.2%,163件
13,1200-1249,3595円,118分,104.1%,162件
14,1250-1299,4022円,110分,104.9%,164件
15,1300-1349,3722円,110分,104.5%,180件
16,1350-1399,2873円,110分,103.5%,198件
17,1400-1449,3243円,108分,104%,174件
18,1450-1499,3929円,103分,105.1%,204件
19,1500-1549,3572円,101分,104.7%,190件
20,1550-1599,4508円,100分,106%,204件
21,1600-1649,4482円,98分,106.1%,194件
22,1650-1699,5065円,93分,107.3%,176件
23,1700-1749,3800円,89分,105.7%,195件
24,1750-1799,4845円,84分,107.7%,212件
25,1800-1849,4431円,82分,107.2%,189件
26,1850-1899,6143円,80分,110.2%,192件
27,1900-1949,5807円,76分,110.2%,152件
28,1950-1999,4525円,74分,108.1%,160件
29,2000-2049,6224円,71分,111.7%,169件
30,2050-2099,6312円,69分,112.2%,148件
31,2100-2149,6630円,64分,113.8%,171件
32,2150-2199,6262円,60分,113.9%,140件
33,2200-2249,6990円,55分,117%,133件
34,2250-2299,6197円,54分,115.3%,138件
35,2300-2349,6914円,49分,118.8%,138件
36,2350-2399,6548円,47分,118.4%,99件
37,2400-2449,6770円,46分,119.4%,118件
38,2450-2499,7377円,44分,122.6%,114件
39,2500-2549,6703円,43分,120.6%,93件
40,2550-2599,8602円,39分,129.3%,94件
41,2600-2649,9173円,37分,132.9%,88件
42,2650-2699,9817円,34分,138.3%,91件
43,2700-2749,9746円,37分,135.6%,102件
44,2750-2799,10654円,32分,144.8%,96件
45,2800-2849,11941円,30分,152.9%,77件
46,2850-2899,12821円,26分,166%,80件
47,2900-2949,13812円,24分,177.3%,55件
