,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,6950円,124分,107.5%,274件
1,1000-1049,6745円,126分,107.2%,270件
2,1050-1099,7286円,127分,107.6%,268件
3,1100-1149,7893円,116分,109.1%,284件
4,1150-1199,7741円,118分,108.7%,273件
5,1200-1249,8103円,113分,109.6%,244件
6,1250-1299,7250円,116分,108.4%,300件
7,1300-1349,8011円,107分,110%,295件
8,1350-1399,8381円,108分,110.4%,342件
9,1400-1449,8212円,107分,110.3%,255件
10,1450-1499,7829円,101分,110.3%,284件
11,1500-1549,9060円,100分,112.1%,213件
12,1550-1599,8528円,97分,111.8%,229件
13,1600-1649,9482円,95分,113.3%,201件
14,1650-1699,7932円,88分,112%,191件
15,1700-1749,9913円,88分,115%,193件
16,1750-1799,9502円,85分,114.9%,168件
17,1800-1849,9142円,82分,114.9%,183件
18,1850-1899,10456円,77分,118.2%,196件
19,1900-1949,9281円,76分,116.3%,205件
20,1950-1999,9187円,76分,116.2%,188件
21,2000-2049,9536円,72分,117.6%,143件
22,2050-2099,9654円,68分,119.1%,158件
23,2100-2149,10730円,64分,122.5%,137件
24,2150-2199,10868円,61分,123.6%,151件
25,2200-2249,9686円,57分,122.7%,139件
26,2250-2299,10131円,51分,126.3%,138件
27,2300-2349,10229円,44分,130.9%,133件
28,2350-2399,9832円,41分,132%,143件
29,2400-2449,10731円,40分,136.1%,115件
30,2450-2499,11525円,37分,141.9%,124件
31,2500-2549,11665円,37分,142.3%,108件
32,2550-2599,11007円,36分,140.2%,105件
33,2600-2649,11761円,34分,145.9%,87件
34,2650-2699,12573円,34分,149%,99件
35,2700-2749,13406円,32分,156.2%,93件
36,2750-2799,13026円,32分,154.3%,89件
37,2800-2849,13672円,28分,165.8%,89件
38,2850-2899,13958円,27分,169.4%,92件
39,2900-2949,14860円,24分,181%,65件
