,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,450-499,746円,147分,100.7%,1357件
1,500-549,244円,147分,100.2%,1747件
2,550-599,475円,144分,100.4%,1594件
3,600-649,959円,140分,100.9%,1434件
4,650-699,1224円,139分,101.2%,1276件
5,700-749,959円,140分,100.9%,1121件
6,750-799,862円,137分,100.8%,1073件
7,800-849,1509円,132分,101.5%,1036件
8,850-899,1008円,135分,101%,926件
9,900-949,2046円,130分,102.1%,880件
10,950-999,2175円,126分,102.3%,791件
11,1000-1049,2555円,125分,102.7%,766件
12,1050-1099,2053円,122分,102.2%,1400件
13,1100-1149,1889円,121分,102.1%,799件
14,1150-1199,2752円,116分,103.2%,820件
15,1200-1249,2546円,115分,102.9%,727件
16,1250-1299,3017円,113分,103.6%,654件
17,1300-1349,2724円,111分,103.3%,617件
18,1350-1399,3194円,108分,103.9%,636件
19,1400-1449,2970円,107分,103.7%,560件
20,1450-1499,3560円,103分,104.6%,550件
21,1500-1549,4125円,100分,105.5%,508件
22,1550-1599,3729円,98分,105.1%,521件
23,1600-1649,4352円,94分,106.2%,577件
24,1650-1699,4055円,91分,106%,504件
25,1700-1749,4110円,90分,106.1%,519件
26,1750-1799,5033円,85分,107.9%,492件
27,1800-1849,5486円,82分,108.9%,453件
28,1850-1899,5005円,81分,108.2%,417件
29,1900-1949,5822円,77分,110.1%,468件
30,1950-1999,6348円,75分,111.3%,430件
31,2000-2049,5440円,69分,110.5%,415件
32,2050-2099,5770円,66分,111.7%,379件
33,2100-2149,6165円,61分,113.4%,390件
34,2150-2199,6902円,57分,116.2%,405件
35,2200-2249,6961円,54分,117.2%,384件
36,2250-2299,6316円,50分,116.8%,402件
37,2300-2349,6510円,48分,118%,352件
38,2350-2399,6867円,46分,119.7%,349件
39,2400-2449,7658円,43分,123.6%,372件
40,2450-2499,7319円,42分,123%,314件
41,2500-2549,7886円,40分,126%,353件
42,2550-2599,8357円,40分,127.9%,324件
43,2600-2649,8747円,38分,130.7%,303件
44,2650-2699,9264円,37分,133.5%,270件
45,2700-2749,9242円,34分,136%,300件
46,2750-2799,10104円,32分,142.7%,250件
47,2800-2849,11332円,29分,152.4%,259件
48,2850-2899,12021円,25分,164.4%,244件
49,2900-2949,12959円,23分,174.8%,206件
