,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1350-1399,5872円,111分,107%,265件
1,1400-1449,5288円,114分,106.2%,278件
2,1450-1499,5833円,105分,107.4%,293件
3,1500-1549,5380円,105分,106.8%,286件
4,1550-1599,6571円,99分,108.9%,285件
5,1600-1649,5473円,96分,107.6%,275件
6,1650-1699,7389円,93分,110.6%,276件
7,1700-1749,7544円,92分,111%,296件
8,1750-1799,6695円,87分,110.2%,246件
9,1800-1849,6695円,85分,110.5%,252件
10,1850-1899,7020円,80分,111.6%,230件
11,1900-1949,7027円,76分,112.3%,230件
12,1950-1999,8065円,74分,114.5%,208件
13,2000-2049,7582円,72分,114.1%,201件
14,2050-2099,7540円,66分,115.3%,187件
15,2100-2149,7730円,65分,115.8%,185件
16,2150-2199,8092円,61分,117.8%,185件
17,2200-2249,7001円,60分,115.6%,175件
18,2250-2299,5358円,60分,111.9%,160件
19,2300-2349,7577円,50分,120.1%,155件
20,2350-2399,7478円,49分,120.4%,152件
21,2400-2449,7877円,46分,122.7%,152件
22,2450-2499,8268円,46分,124.1%,153件
23,2500-2549,8467円,44分,125.9%,127件
24,2550-2599,8703円,41分,128.1%,147件
25,2600-2649,9166円,42分,129.3%,121件
26,2650-2699,10501円,37分,138.1%,127件
27,2700-2749,11313円,35分,142.7%,100件
28,2750-2799,11815円,33分,147.5%,119件
29,2800-2849,12374円,32分,150.9%,104件
30,2850-2899,13802円,27分,167.9%,100件
31,2900-2949,15231円,24分,185.8%,91件
