,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,7671円,116分,108.8%,808件
1,1250-1299,7634円,113分,109%,439件
2,1300-1349,8204円,110分,110%,473件
3,1350-1399,8442円,108分,110.4%,445件
4,1400-1449,8384円,105分,110.6%,382件
5,1450-1499,7516円,104分,109.6%,376件
6,1500-1549,8396円,100分,111.2%,363件
7,1550-1599,8784円,98分,111.9%,338件
8,1600-1649,8767円,94分,112.4%,289件
9,1650-1699,9323円,91分,113.6%,296件
10,1700-1749,8718円,90分,112.9%,297件
11,1750-1799,9507円,87分,114.7%,335件
12,1800-1849,9274円,82分,115.2%,306件
13,1850-1899,8640円,82分,114%,300件
14,1900-1949,9986円,77分,117.2%,272件
15,1950-1999,10032円,76分,117.7%,256件
16,2000-2049,9327円,72分,117.2%,231件
17,2050-2099,10566円,69分,120.3%,264件
18,2100-2149,10830円,67分,121.7%,232件
19,2150-2199,10124円,60分,122.6%,240件
20,2200-2249,10212円,56分,124.4%,215件
21,2250-2299,10226円,50分,127%,228件
22,2300-2349,11242円,44分,133.8%,221件
23,2350-2399,10690円,42分,134.2%,203件
24,2400-2449,10498円,40分,135%,235件
25,2450-2499,11070円,39分,138.1%,215件
26,2500-2549,10620円,40分,135.7%,198件
27,2550-2599,11882円,36分,144.2%,216件
28,2600-2649,11527円,36分,143.1%,179件
29,2650-2699,12360円,33分,149.4%,204件
30,2700-2749,12488円,33分,150.3%,175件
31,2750-2799,12775円,31分,154.8%,171件
32,2800-2849,13971円,29分,164.4%,171件
33,2850-2899,14148円,26分,173.6%,180件
34,2900-2949,14400円,23分,185.2%,133件
