,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1300-1349,11190円,115分,113%,86件
1,1350-1399,11199円,108分,113.8%,97件
2,1400-1449,9552円,109分,111.7%,104件
3,1450-1499,7920円,105分,110%,125件
4,1500-1549,10882円,102分,114.2%,123件
5,1550-1599,10958円,103分,114.2%,125件
6,1600-1649,10558円,94分,115%,132件
7,1650-1699,11637円,86分,118%,129件
8,1700-1749,11006円,87分,116.9%,104件
9,1750-1799,11669円,88分,117.7%,107件
10,1800-1849,11538円,82分,118.8%,97件
11,1850-1899,10113円,78分,117.3%,107件
12,1900-1949,10708円,80分,117.9%,92件
13,1950-1999,10801円,70分,120.5%,89件
14,2000-2049,10123円,70分,119.2%,81件
15,2050-2099,10446円,68分,120.4%,97件
16,2100-2149,11001円,63分,123.1%,85件
17,2150-2199,13066円,59分,129.6%,67件
18,2200-2249,12799円,60分,128.3%,77件
19,2250-2299,11277円,52分,128.8%,62件
20,2300-2349,13699円,46分,139.7%,55件
21,2350-2399,10385円,45分,130.6%,54件
22,2400-2449,10800円,40分,135.9%,41件
23,2450-2499,10555円,39分,136.3%,64件
24,2500-2549,12838円,33分,152%,64件
25,2550-2599,12333円,33分,149.1%,53件
26,2600-2649,12698円,36分,147.3%,52件
27,2650-2699,12854円,35分,148.4%,44件
28,2700-2749,14075円,31分,160.7%,46件
29,2750-2799,13626円,30分,160.2%,47件
30,2800-2849,15152円,30分,168.4%,37件
31,2850-2899,15366円,26分,180.3%,48件
32,2900-2949,15172円,22分,191.9%,40件
