,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1050-1099,7812円,123分,108.5%,237件
1,1100-1149,9030円,125分,109.6%,232件
2,1150-1199,8943円,113分,110.5%,227件
3,1200-1249,9313円,114分,110.9%,229件
4,1250-1299,9317円,110分,111.3%,209件
5,1300-1349,8939円,112分,110.7%,242件
6,1350-1399,9304円,103分,112%,247件
7,1400-1449,9855円,106分,112.4%,289件
8,1450-1499,9556円,104分,112.2%,220件
9,1500-1549,8804円,97分,112.1%,239件
10,1550-1599,10285円,97分,114.1%,176件
11,1600-1649,10193円,93分,114.7%,192件
12,1650-1699,11013円,91分,116.1%,158件
13,1700-1749,9475円,85分,114.8%,156件
14,1750-1799,11058円,86分,117.2%,165件
15,1800-1849,10774円,84分,117.2%,134件
16,1850-1899,10083円,79分,116.9%,147件
17,1900-1949,11906円,73分,121.7%,162件
18,1950-1999,10560円,73分,119.2%,170件
19,2000-2049,10602円,71分,120%,152件
20,2050-2099,11884円,68分,123.3%,124件
21,2100-2149,10875円,64分,122.8%,132件
22,2150-2199,12335円,61分,127.1%,115件
23,2200-2249,12065円,58分,127.6%,130件
24,2250-2299,11324円,53分,128.6%,115件
25,2300-2349,11541円,47分,133%,118件
26,2350-2399,11451円,39分,138.8%,118件
27,2400-2449,11100円,37分,139.7%,119件
28,2450-2499,11835円,36分,143.8%,89件
29,2500-2549,12931円,34分,151%,97件
30,2550-2599,13058円,33分,152.7%,90件
31,2600-2649,12077円,34分,147.3%,85件
32,2650-2699,13239円,31分,157%,74件
33,2700-2749,14512円,30分,164.8%,87件
34,2750-2799,14563円,29分,166.2%,78件
35,2800-2849,14431円,28分,167.6%,80件
36,2850-2899,15035円,24分,184.2%,70件
37,2900-2949,15239円,23分,187.4%,75件
