,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,300-349,-280円,156分,99.8%,4226件
1,350-399,-118円,152分,99.9%,3453件
2,400-449,98円,152分,100.1%,2969件
3,450-499,383円,152分,100.3%,2878件
4,500-549,445円,148分,100.4%,2721件
5,550-599,350円,147分,100.3%,2711件
6,600-649,713円,142分,100.7%,2626件
7,650-699,652円,141分,100.6%,2628件
8,700-749,674円,139分,100.6%,2614件
9,750-799,1037円,138分,101%,2619件
10,800-849,1147円,136分,101.1%,2447件
11,850-899,1193円,132分,101.2%,2722件
12,900-949,1427円,131分,101.5%,2784件
13,950-999,1754円,128分,101.8%,2668件
14,1000-1049,2034円,125分,102.2%,2579件
15,1050-1099,1935円,124分,102.1%,2458件
16,1100-1149,1647円,123分,101.8%,2449件
17,1150-1199,2186円,119分,102.4%,2307件
18,1200-1249,2382円,115分,102.8%,2250件
19,1250-1299,2408円,115分,102.8%,2137件
20,1300-1349,2621円,112分,103.1%,2100件
21,1350-1399,2839円,108分,103.5%,2093件
22,1400-1449,2644円,106分,103.3%,2079件
23,1450-1499,2893円,102分,103.8%,1951件
24,1500-1549,3130円,101分,104.1%,1882件
25,1550-1599,3570円,99分,104.8%,1949件
26,1600-1649,3756円,95分,105.3%,1820件
27,1650-1699,3881円,92分,105.6%,1841件
28,1700-1749,3939円,90分,105.8%,1845件
29,1750-1799,3682円,88分,105.6%,1704件
30,1800-1849,4392円,84分,107%,1645件
31,1850-1899,4076円,80分,106.8%,1663件
32,1900-1949,4310円,77分,107.4%,1623件
33,1950-1999,4212円,73分,107.7%,1516件
34,2000-2049,4927円,70分,109.4%,1554件
35,2050-2099,5265円,67分,110.5%,1482件
36,2100-2149,5157円,64分,110.8%,1458件
37,2150-2199,5065円,60分,111.2%,1415件
38,2200-2249,5485円,57分,112.7%,1415件
39,2250-2299,5685円,54分,114.1%,1367件
40,2300-2349,5760円,51分,115%,1262件
41,2350-2399,6354円,47分,118.1%,1279件
42,2400-2449,6197円,46分,117.8%,1228件
43,2450-2499,6697円,44分,120.1%,1206件
44,2500-2549,7239円,42分,122.9%,1217件
45,2550-2599,7713円,41分,125.1%,1171件
46,2600-2649,7612円,41分,124.8%,938件
