,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,6910円,115分,108%,798件
1,1250-1299,7163円,114分,108.4%,742件
2,1300-1349,7613円,112分,109.1%,727件
3,1350-1399,8649円,108分,110.7%,738件
4,1400-1449,8842円,107分,111%,709件
5,1450-1499,7974円,106分,110%,716件
6,1500-1549,8107円,100分,110.8%,677件
7,1550-1599,7393円,97分,110.2%,596件
8,1600-1649,8706円,96分,112.1%,587件
9,1650-1699,7758円,92分,111.3%,602件
10,1700-1749,8384円,90分,112.5%,576件
11,1750-1799,8210円,87分,112.6%,606件
12,1800-1849,8748円,84分,114%,532件
13,1850-1899,9314円,80分,115.5%,508件
14,1900-1949,9223円,79分,115.6%,536件
15,1950-1999,9373円,76分,116.4%,509件
16,2000-2049,9097円,72分,116.8%,482件
17,2050-2099,9675円,70分,118.3%,516件
18,2100-2149,9618円,66分,119.3%,506件
19,2150-2199,9928円,63分,121.2%,437件
20,2200-2249,9515円,56分,122.7%,442件
21,2250-2299,9144円,50分,124.4%,435件
22,2300-2349,9563円,45分,128.6%,428件
23,2350-2399,9928円,43分,130.8%,402件
24,2400-2449,9676円,42分,130.6%,404件
25,2450-2499,9778円,41分,132.2%,406件
26,2500-2549,10355円,39分,135.5%,419件
27,2550-2599,10931円,37分,139.3%,372件
28,2600-2649,11097円,36分,140.7%,374件
29,2650-2699,11482円,35分,143.3%,366件
30,2700-2749,11807円,34分,146.4%,334件
31,2750-2799,12930円,31分,155.6%,363件
32,2800-2849,13044円,29分,160.2%,331件
33,2850-2899,13405円,26分,168.9%,307件
34,2900-2949,14347円,24分,181.1%,285件
