,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,600-649,4173円,140分,104%,781件
1,650-699,3608円,140分,103.4%,1063件
2,700-749,4250円,136分,104.2%,940件
3,750-799,4257円,135分,104.2%,846件
4,800-849,4740円,131分,104.8%,754件
5,850-899,4635円,131分,104.7%,675件
6,900-949,4167円,130分,104.3%,630件
7,950-999,4869円,126分,105.2%,620件
8,1000-1049,4645円,126分,104.9%,529件
9,1050-1099,5472円,122分,106%,501件
10,1100-1149,5357円,120分,105.9%,444件
11,1150-1199,5932円,118分,106.7%,454件
12,1200-1249,5502円,114分,106.4%,808件
13,1250-1299,5548円,111分,106.7%,439件
14,1300-1349,6128円,108分,107.6%,473件
15,1350-1399,6392円,106分,108%,445件
16,1400-1449,6376円,104分,108.2%,382件
17,1450-1499,5582円,102分,107.3%,376件
18,1500-1549,6503円,98分,108.8%,363件
19,1550-1599,6879円,97分,109.5%,338件
20,1600-1649,6946円,93分,110%,289件
21,1650-1699,7540円,90分,111.2%,296件
22,1700-1749,6981円,88分,110.5%,297件
23,1750-1799,7803円,85分,112.2%,335件
24,1800-1849,7648円,80分,112.7%,306件
25,1850-1899,7047円,81分,111.6%,300件
26,1900-1949,8392円,76分,114.8%,272件
27,1950-1999,8469円,74分,115.2%,256件
28,2000-2049,7879円,71分,114.8%,231件
29,2050-2099,9104円,68分,117.8%,264件
30,2100-2149,9399円,65分,119.2%,232件
31,2150-2199,8844円,59分,120.1%,240件
32,2200-2249,9002円,55分,121.9%,215件
33,2250-2299,9144円,49分,124.6%,228件
34,2300-2349,10210円,43分,131.4%,221件
35,2350-2399,9740円,41分,131.8%,203件
36,2400-2449,9567円,39分,132.5%,235件
37,2450-2499,10143円,38分,135.7%,215件
38,2500-2549,9693円,39分,133.2%,198件
39,2550-2599,10955円,35分,141.7%,216件
40,2600-2649,10600円,35分,140.6%,179件
41,2650-2699,11433円,33分,146.9%,204件
42,2700-2749,11561円,32分,147.8%,175件
43,2750-2799,11848円,30分,152.2%,171件
44,2800-2849,13044円,28分,161.8%,171件
45,2850-2899,13221円,25分,171%,180件
46,2900-2949,13473円,22分,182.7%,133件
