,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1050-1099,5871円,128分,106.1%,226件
1,1100-1149,6520円,122分,107.2%,259件
2,1150-1199,4498円,125分,104.8%,261件
3,1200-1249,4643円,119分,105.2%,302件
4,1250-1299,6405円,116分,107.4%,293件
5,1300-1349,6558円,118分,107.4%,295件
6,1350-1399,6365円,109分,107.8%,289件
7,1400-1449,6819円,103分,108.8%,283件
8,1450-1499,6267円,103分,108.1%,275件
9,1500-1549,6664円,102分,108.7%,280件
10,1550-1599,6582円,99分,108.8%,237件
11,1600-1649,5528円,96分,107.6%,223件
12,1650-1699,6408円,94分,109.1%,233件
13,1700-1749,7105円,89分,110.7%,238件
14,1750-1799,6964円,87分,110.7%,208件
15,1800-1849,6648円,85分,110.4%,221件
16,1850-1899,7775円,83分,112.5%,229件
17,1900-1949,7394円,76分,113%,185件
18,1950-1999,7949円,78分,113.6%,175件
19,2000-2049,7161円,72分,113.3%,177件
20,2050-2099,9184円,66分,118.4%,160件
21,2100-2149,6271円,66分,112.6%,145件
22,2150-2199,8793円,60分,119.5%,131件
23,2200-2249,7063円,55分,117%,146件
24,2250-2299,7921円,51分,120.8%,162件
25,2300-2349,8839円,46分,125.6%,137件
26,2350-2399,8201円,47分,123.4%,128件
27,2400-2449,8007円,47分,122.7%,114件
28,2450-2499,9452円,42分,129.8%,118件
29,2500-2549,9088円,43分,128.2%,119件
30,2550-2599,9831円,40分,132.5%,105件
31,2600-2649,10102円,40分,133.7%,107件
32,2650-2699,10233円,38分,135.6%,100件
33,2700-2749,10657円,35分,141.1%,94件
34,2750-2799,12035円,33分,148.8%,125件
35,2800-2849,12701円,29分,158.2%,108件
36,2850-2899,13044円,27分,165.6%,83件
37,2900-2949,15112円,23分,186.4%,79件
