,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,500-549,1618円,148分,101.5%,666件
1,550-599,1321円,148分,101.2%,692件
2,600-649,1766円,145分,101.6%,792件
3,650-699,1282円,143分,101.2%,805件
4,700-749,1950円,140分,101.9%,841件
5,750-799,2275円,138分,102.2%,950件
6,800-849,1655円,138分,101.6%,949件
7,850-899,1726円,137分,101.7%,1041件
8,900-949,2258円,130分,102.3%,1069件
9,950-999,2329円,133分,102.3%,1070件
10,1000-1049,2338円,128分,102.4%,1050件
11,1050-1099,2559円,125分,102.7%,981件
12,1100-1149,2879円,125分,103.1%,946件
13,1150-1199,2785円,120分,103.1%,973件
14,1200-1249,3265円,116分,103.7%,904件
15,1250-1299,3003円,114分,103.5%,864件
16,1300-1349,2899円,113分,103.4%,872件
17,1350-1399,3168円,111分,103.8%,846件
18,1400-1449,3731円,106分,104.7%,798件
19,1450-1499,3775円,104分,104.8%,841件
20,1500-1549,3886円,103分,105%,773件
21,1550-1599,3734円,98分,105.1%,719件
22,1600-1649,4200円,96分,105.8%,658件
23,1650-1699,4567円,94分,106.5%,651件
24,1700-1749,5290円,89分,108%,592件
25,1750-1799,4496円,87分,106.9%,549件
26,1800-1849,5448円,84分,108.6%,529件
27,1850-1899,4979円,81分,108.2%,533件
28,1900-1949,5018円,77分,108.6%,532件
29,1950-1999,5199円,73分,109.5%,511件
30,2000-2049,5482円,71分,110.4%,498件
31,2050-2099,5162円,68分,110.1%,468件
32,2100-2149,6184円,64分,113%,446件
33,2150-2199,5301円,63分,111.2%,442件
34,2200-2249,6401円,58分,114.6%,399件
35,2250-2299,5322円,55分,112.8%,404件
36,2300-2349,6109円,51分,115.9%,387件
37,2350-2399,6759円,47分,119.3%,395件
38,2400-2449,6591円,47分,118.7%,451件
39,2450-2499,6867円,45分,120.3%,360件
40,2500-2549,7862円,42分,124.7%,333件
41,2550-2599,8179円,42分,125.9%,335件
42,2600-2649,9151円,39分,131.5%,338件
43,2650-2699,9470円,37分,134.1%,309件
44,2700-2749,10210円,34分,140.3%,298件
45,2750-2799,11238円,33分,145.5%,284件
46,2800-2849,11969円,29分,154.6%,290件
47,2850-2899,13156円,26分,167%,255件
48,2900-2949,13699円,24分,175.9%,187件
