,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,200-249,-1241円,161分,99%,11518件
1,250-299,-823円,159分,99.3%,6180件
2,300-349,-696円,155分,99.4%,4226件
3,350-399,-525円,152分,99.5%,3453件
4,400-449,-311円,152分,99.7%,2969件
5,450-499,-28円,151分,100%,2878件
6,500-549,46円,147分,100%,2721件
7,550-599,-47円,147分,100%,2711件
8,600-649,327円,142分,100.3%,2626件
9,650-699,268円,141分,100.3%,2628件
10,700-749,296円,139分,100.3%,2614件
11,750-799,659円,138分,100.6%,2619件
12,800-849,775円,135分,100.8%,2447件
13,850-899,831円,132分,100.8%,2722件
14,900-949,1066円,131分,101.1%,2784件
15,950-999,1398円,128分,101.5%,2668件
16,1000-1049,1684円,125分,101.8%,2579件
17,1050-1099,1589円,124分,101.7%,2458件
18,1100-1149,1309円,122分,101.4%,2449件
19,1150-1199,1854円,119分,102.1%,2307件
20,1200-1249,2062円,114分,102.4%,2250件
21,1250-1299,2087円,114分,102.4%,2137件
22,1300-1349,2306円,111分,102.8%,2100件
23,1350-1399,2533円,108分,103.1%,2093件
24,1400-1449,2347円,106分,103%,2079件
25,1450-1499,2605円,102分,103.4%,1951件
26,1500-1549,2841円,101分,103.8%,1882件
27,1550-1599,3287円,98分,104.5%,1949件
28,1600-1649,3483円,95分,104.9%,1820件
29,1650-1699,3613円,92分,105.2%,1841件
30,1700-1749,3679円,90分,105.5%,1845件
31,1750-1799,3431円,88分,105.2%,1704件
32,1800-1849,4147円,84分,106.6%,1645件
33,1850-1899,3843円,80分,106.4%,1663件
34,1900-1949,4086円,77分,107.1%,1623件
35,1950-1999,4001円,72分,107.4%,1516件
36,2000-2049,4721円,70分,109%,1554件
37,2050-2099,5065円,67分,110.2%,1482件
38,2100-2149,4965円,64分,110.4%,1458件
39,2150-2199,4885円,60分,110.8%,1415件
40,2200-2249,5311円,57分,112.4%,1415件
41,2250-2299,5519円,54分,113.7%,1367件
42,2300-2349,5602円,51分,114.7%,1262件
43,2350-2399,6206円,47分,117.7%,1279件
44,2400-2449,6050円,46分,117.4%,1228件
45,2450-2499,6551円,44分,119.7%,1206件
46,2500-2549,7092円,42分,122.5%,1217件
47,2550-2599,7566円,41分,124.7%,1171件
48,2600-2649,7465円,41分,124.4%,938件
