,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,9132円,117分,110.4%,388件
1,1250-1299,8713円,112分,110.3%,675件
2,1300-1349,8613円,109分,110.6%,372件
3,1350-1399,9516円,106分,111.9%,401件
4,1400-1449,9342円,104分,112%,373件
5,1450-1499,9071円,102分,111.8%,308件
6,1500-1549,8514円,99分,111.4%,319件
7,1550-1599,9679円,96分,113.4%,310件
8,1600-1649,10031円,94分,114.2%,286件
9,1650-1699,9675円,90分,114.4%,243件
10,1700-1749,10634円,87分,116.3%,252件
11,1750-1799,9582円,87分,114.7%,236件
12,1800-1849,10515円,83分,116.8%,264件
13,1850-1899,10123円,78分,117.3%,252件
14,1900-1949,9403円,78分,116%,235件
15,1950-1999,11265円,73分,120.6%,232件
16,2000-2049,11112円,72分,120.5%,219件
17,2050-2099,10318円,69分,120%,186件
18,2100-2149,11628円,67分,123.3%,221件
19,2150-2199,11598円,63分,124.5%,191件
20,2200-2249,11172円,56分,126.6%,201件
21,2250-2299,10928円,51分,128.3%,176件
22,2300-2349,11215円,46分,132.5%,187件
23,2350-2399,11879円,40分,139.4%,176件
24,2400-2449,11613円,38分,140.5%,172件
25,2450-2499,11569円,37分,141.7%,207件
26,2500-2549,12122円,35分,145.6%,186件
27,2550-2599,11987円,36分,144.3%,173件
28,2600-2649,13075円,33分,152.9%,180件
29,2650-2699,12397円,33分,149.9%,151件
30,2700-2749,13471円,30分,159.3%,166件
31,2750-2799,13499円,30分,159.5%,142件
32,2800-2849,14119円,28分,167.9%,155件
33,2850-2899,15201円,26分,178.3%,134件
34,2900-2949,15505円,22分,193.6%,131件
