,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,600-649,4760円,141分,104.5%,2862件
1,650-699,5281円,138分,105.1%,1506件
2,700-749,4968円,137分,104.8%,1019件
3,750-799,5351円,135分,105.3%,850件
4,800-849,5422円,134分,105.4%,715件
5,850-899,5687円,131分,105.8%,679件
6,900-949,6003円,126分,106.3%,662件
7,950-999,5640円,126分,106%,670件
8,1000-1049,6170円,124分,106.6%,605件
9,1050-1099,5915円,121分,106.5%,600件
10,1100-1149,6460円,121分,107.1%,661件
11,1150-1199,6877円,120分,107.7%,632件
12,1200-1249,6110円,115分,107.1%,572件
13,1250-1299,6318円,112分,107.5%,677件
14,1300-1349,6314円,109分,107.7%,614件
15,1350-1399,6977円,106分,108.8%,621件
16,1400-1449,8122円,103分,110.5%,613件
17,1450-1499,7967円,103分,110.4%,584件
18,1500-1549,7802円,102分,110.2%,595件
19,1550-1599,7534円,96分,110.5%,577件
20,1600-1649,7138円,91分,110.4%,494件
21,1650-1699,8202円,91分,112%,497件
22,1700-1749,7289円,87分,111.1%,500件
23,1750-1799,8404円,84分,113.3%,488件
24,1800-1849,7792円,83分,112.6%,509件
25,1850-1899,8301円,80分,113.9%,442件
26,1900-1949,8898円,76分,115.5%,426件
27,1950-1999,8956円,74分,116.1%,448件
28,2000-2049,9025円,72分,116.8%,421件
29,2050-2099,8715円,67分,117.2%,408件
30,2100-2149,9615円,65分,119.7%,440件
31,2150-2199,9586円,62分,120.7%,407件
32,2200-2249,9801円,58分,122.5%,373件
33,2250-2299,9695円,51分,125.6%,367件
34,2300-2349,9526円,44分,128.7%,369件
35,2350-2399,9613円,40分,132.2%,357件
36,2400-2449,10226円,39分,134.9%,327件
37,2450-2499,10093円,38分,135.4%,352件
38,2500-2549,10010円,37分,135.7%,344件
39,2550-2599,10732円,36分,140.2%,348件
40,2600-2649,11435円,34分,145.3%,306件
41,2650-2699,11529円,33分,146.4%,302件
42,2700-2749,11839円,31分,150.2%,311件
43,2750-2799,12363円,30分,154.6%,285件
44,2800-2849,13416円,27分,166.1%,305件
45,2850-2899,13469円,25分,171.8%,279件
46,2900-2949,13639円,22分,181.9%,227件
