,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,350-399,757円,153分,100.7%,1943件
1,400-449,455円,153分,100.4%,2504件
2,450-499,787円,151分,100.7%,2280件
3,500-549,1176円,147分,101.1%,2086件
4,550-599,1261円,147分,101.1%,1787件
5,600-649,1310円,145分,101.2%,1634件
6,650-699,1078円,144分,101%,1513件
7,700-749,1632円,139分,101.6%,1465件
8,750-799,1414円,140分,101.3%,1297件
9,800-849,1784円,138分,101.7%,1277件
10,850-899,2275円,134分,102.3%,1145件
11,900-949,2691円,131分,102.7%,1098件
12,950-999,2041円,129分,102.1%,1979件
13,1000-1049,1900円,128分,102%,1105件
14,1050-1099,2452円,124分,102.6%,1193件
15,1100-1149,2493円,123分,102.7%,1013件
16,1150-1199,2924円,120分,103.2%,938件
17,1200-1249,2904円,117分,103.3%,896件
18,1250-1299,3104円,116分,103.6%,915件
19,1300-1349,2794円,112分,103.3%,816件
20,1350-1399,3320円,110分,104%,792件
21,1400-1449,4319円,107分,105.4%,738件
22,1450-1499,3772円,105分,104.8%,759件
23,1500-1549,3862円,102分,105.1%,782件
24,1550-1599,3853円,98分,105.2%,752件
25,1600-1649,4228円,96分,105.9%,733件
26,1650-1699,4914円,92分,107.1%,705件
27,1700-1749,5144円,90分,107.6%,689件
28,1750-1799,4673円,88分,107.1%,612件
29,1800-1849,5035円,83分,108.1%,641件
30,1850-1899,5662円,83分,109.1%,611件
31,1900-1949,5294円,77分,109.2%,597件
32,1950-1999,5643円,75分,110%,562件
33,2000-2049,5341円,71分,110%,551件
34,2050-2099,6249円,66分,112.7%,564件
35,2100-2149,6407円,63分,113.6%,559件
36,2150-2199,5490円,59分,112.4%,553件
37,2200-2249,6316円,57分,114.9%,525件
38,2250-2299,6308円,54分,115.5%,517件
39,2300-2349,6681円,50分,117.9%,529件
40,2350-2399,6301円,48分,117.5%,439件
41,2400-2449,6580円,46分,119%,486件
42,2450-2499,7350円,45分,121.9%,453件
43,2500-2549,7874円,42分,124.8%,449件
44,2550-2599,8468円,41分,127.4%,417件
45,2600-2649,8248円,39分,128.1%,444件
46,2650-2699,9149円,37分,132.7%,368件
47,2700-2749,10069円,35分,138.7%,388件
48,2750-2799,10693円,32分,144.8%,366件
49,2800-2849,11396円,30分,150.7%,327件
50,2850-2899,12596円,27分,162.4%,243件
51,2900-2949,13485円,23分,179%,189件
