,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,750-799,2794円,139分,102.7%,1175件
1,800-849,3916円,136分,103.8%,1125件
2,850-899,2723円,137分,102.6%,1331件
3,900-949,3122円,132分,103.2%,1295件
4,950-999,3162円,130分,103.3%,1341件
5,1000-1049,3949円,127分,104.2%,1192件
6,1050-1099,3609円,124分,103.9%,1180件
7,1100-1149,3825円,124分,104.1%,1052件
8,1150-1199,4094円,120分,104.5%,1028件
9,1200-1249,3793円,120分,104.2%,915件
10,1250-1299,3644円,114分,104.3%,861件
11,1300-1349,4274円,113分,105%,882件
12,1350-1399,4784円,110分,105.8%,801件
13,1400-1449,4136円,109分,105.1%,754件
14,1450-1499,4386円,107分,105.5%,789件
15,1500-1549,5254円,100分,107%,802件
16,1550-1599,4819円,98分,106.6%,748件
17,1600-1649,5581円,97分,107.7%,629件
18,1650-1699,5365円,94分,107.6%,630件
19,1700-1749,5588円,91分,108.2%,628件
20,1750-1799,5121円,88分,107.7%,612件
21,1800-1849,5374円,84分,108.5%,615件
22,1850-1899,5758円,80分,109.6%,569件
23,1900-1949,5796円,78分,109.9%,546件
24,1950-1999,5816円,72分,110.7%,542件
25,2000-2049,5921円,71分,111.2%,511件
26,2050-2099,5720円,67分,111.4%,508件
27,2100-2149,6020円,66分,112.2%,488件
28,2150-2199,6342円,61分,113.8%,476件
29,2200-2249,6683円,57分,115.6%,462件
30,2250-2299,6766円,55分,116.3%,462件
31,2300-2349,6930円,51分,118.2%,422件
32,2350-2399,6891円,50分,118.5%,407件
33,2400-2449,6925円,47分,119.7%,372件
34,2450-2499,7743円,45分,122.9%,386件
35,2500-2549,7956円,44分,124.4%,371件
36,2550-2599,8598円,42分,127.4%,358件
37,2600-2649,9188円,40分,130.9%,389件
38,2650-2699,9898円,37分,135.5%,350件
39,2700-2749,10369円,35分,140%,372件
40,2750-2799,11398円,33分,146.7%,325件
41,2800-2849,11930円,30分,153.5%,307件
42,2850-2899,12972円,26分,165.3%,282件
43,2900-2949,13852円,23分,179.9%,247件
