,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,2713円,145分,102.5%,30件
1,950-999,6593円,119分,107.4%,28件
2,1000-1049,3107円,129分,103.2%,35件
3,1050-1099,3477円,133分,103.5%,29件
4,1100-1149,5919円,125分,106.3%,47件
5,1150-1199,4364円,116分,105%,46件
6,1200-1249,5541円,115分,106.4%,63件
7,1250-1299,5089円,114分,106%,60件
8,1300-1349,5130円,115分,105.9%,73件
9,1350-1399,5332円,110分,106.5%,65件
10,1400-1449,5414円,105分,106.9%,70件
11,1450-1499,4714円,100分,106.3%,64件
12,1500-1549,5397円,97分,107.4%,74件
13,1550-1599,4183円,99分,105.6%,86件
14,1600-1649,5471円,93分,107.8%,88件
15,1650-1699,5914円,92分,108.5%,107件
16,1700-1749,5820円,90分,108.7%,90件
17,1750-1799,6542円,89分,109.8%,94件
18,1800-1849,7023円,86分,110.9%,88件
19,1850-1899,6276円,81分,110.3%,75件
20,1900-1949,6424円,75分,111.4%,104件
21,1950-1999,6169円,75分,111%,95件
22,2000-2049,5764円,70分,111%,85件
23,2050-2099,7576円,64分,115.8%,80件
24,2100-2149,5694円,64分,111.9%,63件
25,2150-2199,5667円,62分,112.1%,75件
26,2200-2249,6247円,58分,114.3%,54件
27,2250-2299,5796円,56分,113.8%,54件
28,2300-2349,6726円,48分,118.5%,60件
29,2350-2399,8065円,45分,124%,62件
30,2400-2449,7174円,46分,121%,47件
31,2450-2499,6315円,47分,118%,49件
32,2500-2549,8537円,42分,127%,59件
33,2550-2599,8390円,41分,127.2%,47件
34,2600-2649,8842円,40分,129.6%,57件
35,2650-2699,8930円,40分,129.5%,54件
36,2700-2749,10190円,35分,138.4%,42件
37,2750-2799,11471円,33分,147%,39件
38,2800-2849,11477円,29分,152.6%,37件
39,2850-2899,12714円,25分,168.9%,36件
40,2900-2949,13785円,24分,176.3%,47件
