,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,600-649,2360円,142分,102.2%,232件
1,650-699,770円,144分,100.7%,277件
2,700-749,3387円,139分,103.2%,305件
3,750-799,2658円,138分,102.6%,329件
4,800-849,2745円,136分,102.7%,374件
5,850-899,2598円,136分,102.5%,410件
6,900-949,3334円,131分,103.4%,403件
7,950-999,3451円,129分,103.6%,439件
8,1000-1049,2642円,130分,102.7%,464件
9,1050-1099,2687円,126分,102.8%,508件
10,1100-1149,3725円,120分,104.1%,503件
11,1150-1199,3841円,124分,104.1%,501件
12,1200-1249,3779円,117分,104.3%,509件
13,1250-1299,4386円,112分,105.2%,490件
14,1300-1349,4234円,112分,105%,460件
15,1350-1399,4103円,111分,104.9%,470件
16,1400-1449,4776円,106分,106%,424件
17,1450-1499,3807円,104分,104.9%,391件
18,1500-1549,4672円,101分,106.2%,411件
19,1550-1599,4719円,100分,106.3%,418件
20,1600-1649,5002円,94分,107.1%,366件
21,1650-1699,4898円,91分,107.2%,385件
22,1700-1749,5250円,91分,107.7%,365件
23,1750-1799,5194円,86分,108.1%,322件
24,1800-1849,5738円,86分,108.9%,297件
25,1850-1899,5626円,80分,109.3%,319件
26,1900-1949,6214円,77分,110.8%,267件
27,1950-1999,5182円,74分,109.3%,255件
28,2000-2049,6934円,71分,113.1%,247件
29,2050-2099,5699円,67分,111.3%,259件
30,2100-2149,5730円,64分,111.9%,253件
31,2150-2199,6836円,58分,115.7%,242件
32,2200-2249,6740円,57分,115.7%,230件
33,2250-2299,6188円,54分,115.1%,224件
34,2300-2349,6706円,48分,118.5%,193件
35,2350-2399,6460円,50分,117.2%,206件
36,2400-2449,7136円,46分,120.5%,174件
37,2450-2499,7119円,47分,120.4%,187件
38,2500-2549,8241円,42分,126.1%,178件
39,2550-2599,8397円,41分,127.5%,173件
40,2600-2649,8833円,40分,129.4%,203件
41,2650-2699,9409円,38分,133.3%,185件
42,2700-2749,10025円,35分,137.7%,149件
43,2750-2799,11439円,32分,148.1%,159件
44,2800-2849,11805円,31分,151.5%,153件
45,2850-2899,12968円,27分,164.7%,150件
46,2900-2949,13798円,23分,180.2%,114件
