,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1350-1399,8198円,109分,110%,200件
1,1400-1449,8350円,113分,109.9%,206件
2,1450-1499,8271円,104分,110.6%,197件
3,1500-1549,8731円,97分,112%,208件
4,1550-1599,8706円,98分,111.9%,188件
5,1600-1649,8746円,100分,111.7%,190件
6,1650-1699,8394円,92分,112.1%,166件
7,1700-1749,7627円,89分,111.4%,158件
8,1750-1799,8359円,90分,112.3%,166件
9,1800-1849,8113円,82分,113.2%,152件
10,1850-1899,8526円,82分,113.9%,146件
11,1900-1949,8523円,77分,114.7%,160件
12,1950-1999,8297円,76分,114.6%,144件
13,2000-2049,9241円,71分,117.4%,123件
14,2050-2099,10041円,71分,118.7%,137件
15,2100-2149,8785円,65分,118%,119件
16,2150-2199,10704円,58分,124.6%,102件
17,2200-2249,8093円,58分,118.6%,94件
18,2250-2299,8799円,51分,122.8%,80件
19,2300-2349,7920円,48分,122%,109件
20,2350-2399,9870円,43分,130.7%,119件
21,2400-2449,10131円,40分,133.6%,91件
22,2450-2499,10221円,43分,131.9%,85件
23,2500-2549,10041円,43分,131%,77件
24,2550-2599,11499円,39分,139.8%,86件
25,2600-2649,10799円,38分,137.5%,80件
26,2650-2699,11772円,37分,142.6%,72件
27,2700-2749,11797円,35分,144.6%,75件
28,2750-2799,12461円,32分,151.4%,71件
29,2800-2849,12522円,29分,156.9%,67件
30,2850-2899,14416円,27分,170.3%,86件
31,2900-2949,15061円,23分,189.1%,63件
