,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,3080円,135分,103%,863件
1,950-999,3637円,130分,103.7%,889件
2,1000-1049,3494円,133分,103.5%,861件
3,1050-1099,3534円,127分,103.7%,861件
4,1100-1149,3934円,123分,104.3%,812件
5,1150-1199,3990円,123分,104.3%,748件
6,1200-1249,3812円,119分,104.3%,802件
7,1250-1299,4504円,115分,105.2%,745件
8,1300-1349,4250円,112分,105%,725件
9,1350-1399,3714円,112分,104.4%,688件
10,1400-1449,4299円,109分,105.3%,685件
11,1450-1499,4775円,105分,106.1%,651件
12,1500-1549,4955円,102分,106.5%,693件
13,1550-1599,5017円,101分,106.6%,640件
14,1600-1649,4857円,95分,106.8%,589件
15,1650-1699,5394円,94分,107.6%,537件
16,1700-1749,5747円,91分,108.4%,546件
17,1750-1799,6225円,86分,109.6%,474件
18,1800-1849,5104円,85分,108%,446件
19,1850-1899,6632円,82分,110.8%,429件
20,1900-1949,5541円,78分,109.5%,426件
21,1950-1999,5860円,75分,110.5%,436件
22,2000-2049,6301円,70分,111.9%,426件
23,2050-2099,6177円,68分,112.1%,396件
24,2100-2149,5806円,65分,111.8%,376件
25,2150-2199,6721円,61分,114.8%,363件
26,2200-2249,5978円,60分,113.3%,355件
27,2250-2299,7079円,55分,117.1%,312件
28,2300-2349,6111円,52分,115.5%,330件
29,2350-2399,6888円,48分,118.9%,315件
30,2400-2449,7446円,46分,121.7%,318件
31,2450-2499,7657円,46分,122.3%,376件
32,2500-2549,7775円,44分,123.5%,300件
33,2550-2599,8564円,42分,127.2%,274件
34,2600-2649,9349円,40分,131.2%,282件
35,2650-2699,10160円,38分,135.9%,271件
36,2700-2749,10520円,35分,139.6%,249件
37,2750-2799,11441円,32分,147.8%,236件
38,2800-2849,12635円,30分,155.3%,231件
39,2850-2899,13541円,27分,168.1%,238件
40,2900-2949,14575円,23分,182.9%,187件
