,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,3546円,132分,103.6%,1295件
1,950-999,3579円,130分,103.7%,1341件
2,1000-1049,4365円,127分,104.6%,1192件
3,1050-1099,4011円,124分,104.3%,1180件
4,1100-1149,4231円,124分,104.5%,1052件
5,1150-1199,4489円,121分,105%,1028件
6,1200-1249,4185円,121分,104.6%,915件
7,1250-1299,4011円,114分,104.7%,861件
8,1300-1349,4646円,114分,105.5%,882件
9,1350-1399,5148円,110分,106.2%,801件
10,1400-1449,4490円,109分,105.5%,754件
11,1450-1499,4738円,107分,105.9%,789件
12,1500-1549,5592円,101分,107.4%,802件
13,1550-1599,5145円,98分,107%,748件
14,1600-1649,5913円,97分,108.1%,629件
15,1650-1699,5681円,94分,108.1%,630件
16,1700-1749,5901円,92分,108.6%,628件
17,1750-1799,5416円,88分,108.2%,612件
18,1800-1849,5658円,85分,108.9%,615件
19,1850-1899,6031円,81分,110%,569件
20,1900-1949,6065円,78分,110.3%,546件
21,1950-1999,6064円,73分,111.1%,542件
22,2000-2049,6162円,71分,111.6%,511件
23,2050-2099,5948円,67分,111.8%,508件
24,2100-2149,6246円,66分,112.6%,488件
25,2150-2199,6558円,61分,114.2%,476件
26,2200-2249,6889円,57分,116.1%,462件
27,2250-2299,6961円,55分,116.8%,462件
28,2300-2349,7110円,51分,118.6%,422件
29,2350-2399,7067円,50分,119%,407件
30,2400-2449,7097円,47分,120.1%,372件
31,2450-2499,7915円,45分,123.3%,386件
32,2500-2549,8128円,44分,124.8%,371件
33,2550-2599,8769円,42分,127.8%,358件
34,2600-2649,9360円,40分,131.4%,389件
35,2650-2699,10070円,37分,135.9%,350件
36,2700-2749,10541円,35分,140.5%,372件
37,2750-2799,11570円,33分,147.2%,325件
38,2800-2849,12102円,30分,154%,307件
39,2850-2899,13144円,27分,165.8%,282件
40,2900-2949,14024円,23分,180.3%,247件
