,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1250-1299,4991円,116分,105.7%,2542件
1,1300-1349,4941円,113分,105.8%,2508件
2,1350-1399,4626円,111分,105.6%,2507件
3,1400-1449,5160円,106分,106.5%,2425件
4,1450-1499,5138円,106分,106.5%,2301件
5,1500-1549,5406円,103分,107%,2342件
6,1550-1599,5467円,99分,107.3%,2209件
7,1600-1649,5559円,97分,107.7%,2222件
8,1650-1699,5589円,95分,107.9%,2219件
9,1700-1749,5624円,91分,108.2%,2115件
10,1750-1799,5861円,89分,108.8%,1986件
11,1800-1849,5606円,85分,108.8%,2068件
12,1850-1899,5879円,81分,109.6%,2019件
13,1900-1949,5497円,78分,109.4%,1810件
14,1950-1999,6300円,75分,111.3%,1886件
15,2000-2049,6423円,72分,112%,1791件
16,2050-2099,6305円,68分,112.3%,1776件
17,2100-2149,6280円,65分,112.8%,1744件
18,2150-2199,6453円,62分,113.8%,1721件
19,2200-2249,6618円,59分,115%,1634件
20,2250-2299,6787円,55分,116.3%,1564件
21,2300-2349,7270円,51分,119.1%,1568件
22,2350-2399,7058円,49分,119%,1524件
23,2400-2449,7534円,47分,121.6%,1490件
24,2450-2499,7944円,45分,123.8%,1488件
25,2500-2549,8279円,44分,125.2%,1410件
26,2550-2599,8290円,43分,125.5%,1177件
