,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,400-449,468円,150分,100.4%,149件
1,450-499,-812円,151分,99.3%,183件
2,500-549,-494円,150分,99.6%,224件
3,550-599,276円,141分,100.3%,295件
4,600-649,-1291円,144分,98.8%,332件
5,650-699,859円,140分,100.8%,357件
6,700-749,665円,139分,100.6%,404件
7,750-799,855円,137分,100.8%,455件
8,800-849,614円,137分,100.6%,487件
9,850-899,1047円,132分,101.1%,469件
10,900-949,1208円,130分,101.2%,523件
11,950-999,557円,131分,100.6%,542件
12,1000-1049,770円,127分,100.8%,596件
13,1050-1099,1786円,120分,102%,612件
14,1100-1149,1720円,125分,101.8%,603件
15,1150-1199,1727円,119分,101.9%,612件
16,1200-1249,2479円,114分,102.9%,583件
17,1250-1299,1982円,115分,102.3%,528件
18,1300-1349,2005円,112分,102.4%,554件
19,1350-1399,2917円,107分,103.6%,518件
20,1400-1449,2275円,106分,102.9%,480件
21,1450-1499,2569円,104分,103.3%,488件
22,1500-1549,2965円,102分,103.9%,486件
23,1550-1599,3709円,97分,105.1%,458件
24,1600-1649,3179円,94分,104.5%,460件
25,1650-1699,3637円,93分,105.2%,449件
26,1700-1749,3198円,88分,104.9%,391件
27,1750-1799,4127円,87分,106.4%,358件
28,1800-1849,4079円,83分,106.5%,379件
29,1850-1899,4909円,79分,108.3%,323件
30,1900-1949,4045円,77分,107%,307件
31,1950-1999,5736円,73分,110.4%,307件
32,2000-2049,4276円,70分,108.1%,298件
33,2050-2099,4628円,67分,109.2%,301件
34,2100-2149,5219円,62分,111.2%,289件
35,2150-2199,5347円,60分,111.8%,271件
36,2200-2249,5369円,57分,112.5%,270件
37,2250-2299,5868円,52分,115.1%,236件
38,2300-2349,4930円,52分,112.5%,245件
39,2350-2399,6035円,48分,116.8%,206件
40,2400-2449,6163円,46分,117.8%,237件
41,2450-2499,7345円,42分,123.1%,222件
42,2500-2549,7313円,42分,123.4%,216件
43,2550-2599,7707円,41分,125.1%,255件
44,2600-2649,7873円,40分,126.5%,214件
45,2650-2699,8714円,36分,131.9%,189件
46,2700-2749,9664円,34分,137.6%,190件
47,2750-2799,10211円,33分,141.6%,178件
48,2800-2849,11185円,29分,151.2%,175件
49,2850-2899,11927円,26分,161.9%,149件
50,2900-2949,13433円,23分,177%,137件
