,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1350-1399,4806円,111分,105.8%,2507件
1,1400-1449,5336円,107分,106.7%,2425件
2,1450-1499,5314円,106分,106.7%,2301件
3,1500-1549,5578円,103分,107.2%,2342件
4,1550-1599,5633円,100分,107.5%,2209件
5,1600-1649,5722円,97分,107.9%,2222件
6,1650-1699,5748円,95分,108.1%,2219件
7,1700-1749,5778円,92分,108.4%,2115件
8,1750-1799,6011円,89分,109%,1986件
9,1800-1849,5749円,85分,109%,2068件
10,1850-1899,6018円,82分,109.8%,2019件
11,1900-1949,5627円,78分,109.6%,1810件
12,1950-1999,6429円,75分,111.5%,1886件
13,2000-2049,6547円,72分,112.2%,1791件
14,2050-2099,6424円,69分,112.5%,1776件
15,2100-2149,6393円,66分,113%,1744件
16,2150-2199,6563円,63分,114%,1721件
17,2200-2249,6722円,59分,115.2%,1634件
18,2250-2299,6886円,55分,116.6%,1564件
19,2300-2349,7363円,51分,119.3%,1568件
20,2350-2399,7148円,50分,119.2%,1524件
21,2400-2449,7622円,47分,121.8%,1490件
22,2450-2499,8032円,45分,124%,1488件
23,2500-2549,8367円,44分,125.5%,1410件
24,2550-2599,8378円,43分,125.8%,1177件
