,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,600-649,2749円,144分,102.5%,1525件
1,650-699,2423円,144分,102.2%,1344件
2,700-749,2529円,142分,102.4%,1288件
3,750-799,2988円,136分,102.9%,1239件
4,800-849,2573円,140分,102.5%,1097件
5,850-899,3308円,136分,103.3%,1078件
6,900-949,3743円,131分,103.8%,951件
7,950-999,4090円,129分,104.2%,929件
8,1000-1049,3263円,127分,103.4%,1661件
9,1050-1099,3082円,126分,103.3%,945件
10,1100-1149,3941円,121分,104.3%,1007件
11,1150-1199,3656円,121分,104%,846件
12,1200-1249,4148円,118分,104.7%,781件
13,1250-1299,3918円,115分,104.6%,747件
14,1300-1349,4497円,113分,105.3%,771件
15,1350-1399,4132円,110分,105%,670件
16,1400-1449,4765円,107分,105.9%,673件
17,1450-1499,5485円,104分,107%,620件
18,1500-1549,4706円,103分,106.1%,628件
19,1550-1599,5137円,99分,106.9%,670件
20,1600-1649,5075円,95分,107.1%,609件
21,1650-1699,5157円,93分,107.4%,614件
22,1700-1749,5833円,89分,108.7%,588件
23,1750-1799,6306円,87分,109.6%,564件
24,1800-1849,5713円,86分,108.8%,504件
25,1850-1899,6283円,81分,110.4%,551件
26,1900-1949,6975円,80分,111.6%,515件
27,1950-1999,6236円,74分,111.3%,505件
28,2000-2049,6408円,72分,111.9%,457件
29,2050-2099,6370円,67分,112.7%,463件
30,2100-2149,7116円,62分,115.2%,470件
31,2150-2199,7350円,59分,116.6%,460件
32,2200-2249,6370円,55分,115.4%,465件
33,2250-2299,7144円,53分,118.1%,439件
34,2300-2349,7240円,51分,119.1%,429件
35,2350-2399,7717円,46分,122.2%,444件
36,2400-2449,7363円,45分,121.7%,370件
37,2450-2499,7983円,43分,124.6%,429件
38,2500-2549,8381円,43分,126%,376件
39,2550-2599,9037円,40分,130%,379件
40,2600-2649,9346円,40分,131.2%,334件
41,2650-2699,9327円,37分,133.4%,367件
42,2700-2749,10152円,35分,138.3%,306件
43,2750-2799,11262円,32分,146.8%,325件
44,2800-2849,11964円,29分,155.4%,310件
45,2850-2899,12854円,27分,163.6%,278件
46,2900-2949,14006円,24分,177.8%,183件
