,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1450-1499,6496円,105分,108.2%,112件
1,1500-1549,6728円,105分,108.5%,133件
2,1550-1599,7480円,96分,110.4%,114件
3,1600-1649,6911円,98分,109.4%,101件
4,1650-1699,6988円,100分,109.3%,113件
5,1700-1749,8626円,90分,112.8%,109件
6,1750-1799,7732円,91分,111.3%,121件
7,1800-1849,8821円,83分,114.2%,117件
8,1850-1899,5507円,83分,108.8%,104件
9,1900-1949,9076円,74分,116.4%,101件
10,1950-1999,8988円,77分,115.6%,112件
11,2000-2049,8448円,69分,116.4%,84件
12,2050-2099,7777円,69分,115%,93件
13,2100-2149,7362円,63分,115.5%,81件
14,2150-2199,10473円,57分,124.5%,107件
15,2200-2249,7442円,56分,117.7%,60件
16,2250-2299,9762円,50分,126%,76件
17,2300-2349,9126円,44分,127.5%,65件
18,2350-2399,8674円,47分,124.6%,59件
19,2400-2449,9085円,43分,128.3%,73件
20,2450-2499,9852円,42分,131.3%,71件
21,2500-2549,9282円,44分,128.3%,72件
22,2550-2599,9737円,43分,130.1%,54件
23,2600-2649,9823円,41分,132.3%,58件
24,2650-2699,10216円,39分,135.2%,60件
25,2700-2749,11057円,36分,141.4%,57件
26,2750-2799,11556円,32分,148.5%,41件
27,2800-2849,12203円,29分,155.6%,58件
28,2850-2899,13691円,28分,165.7%,49件
29,2900-2949,15035円,22分,190.3%,42件
