,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,8091円,115分,109.4%,57件
1,1000-1049,6035円,124分,106.5%,87件
2,1050-1099,6911円,124分,107.4%,79件
3,1100-1149,8293円,122分,109.1%,83件
4,1150-1199,7707円,117分,108.8%,102件
5,1200-1249,5887円,122分,106.4%,103件
6,1250-1299,8755円,117分,110%,111件
7,1300-1349,9788円,112分,111.7%,125件
8,1350-1399,7868円,111分,109.5%,124件
9,1400-1449,6277円,107分,107.8%,150件
10,1450-1499,8949円,103分,111.6%,139件
11,1500-1549,8965円,106分,111.3%,151件
12,1550-1599,8826円,96分,112.3%,149件
13,1600-1649,9910円,90分,114.6%,155件
14,1650-1699,9371円,91分,113.8%,128件
15,1700-1749,9631円,91分,114%,131件
16,1750-1799,9840円,84分,115.6%,118件
17,1800-1849,8593円,82分,113.9%,126件
18,1850-1899,9106円,84分,114.5%,107件
19,1900-1949,8807円,73分,116.1%,105件
20,1950-1999,9297円,74分,116.8%,99件
21,2000-2049,9091円,71分,117.1%,111件
22,2050-2099,9560円,66分,119.2%,95件
23,2100-2149,11351円,61分,124.8%,79件
24,2150-2199,11346円,64分,123.8%,92件
25,2200-2249,9994円,57分,123.3%,76件
26,2250-2299,12243円,50分,132.6%,63件
27,2300-2349,8981円,50分,124.2%,62件
28,2350-2399,8881円,44分,126.9%,53件
29,2400-2449,8874円,42分,128.4%,73件
30,2450-2499,11475円,35分,143.6%,74件
31,2500-2549,11265円,35分,142.6%,67件
32,2550-2599,10998円,39分,137.3%,58件
33,2600-2649,11115円,39分,138.3%,50件
34,2650-2699,12821円,34分,150.4%,55件
35,2700-2749,12166円,33分,149.7%,56件
36,2750-2799,13658円,31分,158.7%,47件
37,2800-2849,13454円,28分,163.1%,57件
38,2850-2899,13853円,25分,173.5%,49件
39,2900-2949,13730円,23分,179.1%,36件
