,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,450-499,884円,145分,100.8%,116件
1,500-549,367円,149分,100.3%,149件
2,550-599,1198円,148分,101.1%,193件
3,600-649,1281円,141分,101.2%,232件
4,650-699,-290円,143分,99.7%,277件
5,700-749,2299円,139分,102.2%,305件
6,750-799,1604円,137分,101.6%,329件
7,800-849,1699円,136分,101.7%,374件
8,850-899,1557円,135分,101.5%,410件
9,900-949,2312円,130分,102.4%,403件
10,950-999,2447円,128分,102.5%,439件
11,1000-1049,1653円,129分,101.7%,464件
12,1050-1099,1722円,125分,101.8%,508件
13,1100-1149,2790円,119分,103.1%,503件
14,1150-1199,2859円,123分,103.1%,501件
15,1200-1249,2862円,116分,103.3%,509件
16,1250-1299,3494円,111分,104.2%,490件
17,1300-1349,3346円,112分,104%,460件
18,1350-1399,3231円,110分,103.9%,470件
19,1400-1449,3921円,105分,105%,424件
20,1450-1499,2997円,104分,103.9%,391件
21,1500-1549,3866円,100分,105.1%,411件
22,1550-1599,3924円,99分,105.3%,418件
23,1600-1649,4245円,93分,106.1%,366件
24,1650-1699,4164円,91分,106.1%,385件
25,1700-1749,4510円,91分,106.6%,365件
26,1750-1799,4501円,85分,107.1%,322件
27,1800-1849,5029円,85分,107.9%,297件
28,1850-1899,4968円,80分,108.3%,319件
29,1900-1949,5571円,76分,109.8%,267件
30,1950-1999,4583円,74分,108.3%,255件
31,2000-2049,6323円,70分,112%,247件
32,2050-2099,5147円,67分,110.3%,259件
33,2100-2149,5206円,64分,110.9%,253件
34,2150-2199,6331円,58分,114.7%,242件
35,2200-2249,6256円,57分,114.7%,230件
36,2250-2299,5735円,54分,114.1%,224件
37,2300-2349,6293円,48分,117.5%,193件
38,2350-2399,6044円,50分,116.2%,206件
39,2400-2449,6729円,46分,119.5%,174件
40,2450-2499,6712円,46分,119.4%,187件
41,2500-2549,7835円,42分,125.1%,178件
42,2550-2599,7990円,40分,126.4%,173件
43,2600-2649,8426円,40分,128.3%,203件
44,2650-2699,9002円,37分,132.2%,185件
45,2700-2749,9619円,35分,136.5%,149件
46,2750-2799,11032円,31分,146.9%,159件
47,2800-2849,11398円,30分,150.3%,153件
48,2850-2899,12561円,26分,163.5%,150件
49,2900-2949,13391円,23分,179.1%,114件
