,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,6426円,125分,106.8%,25件
1,950-999,7635円,131分,107.8%,28件
2,1000-1049,5262円,118分,105.9%,34件
3,1050-1099,7324円,127分,107.7%,38件
4,1100-1149,6449円,112分,107.7%,48件
5,1150-1199,8923円,114分,110.4%,39件
6,1200-1249,7299円,118分,108.3%,53件
7,1250-1299,5083円,108分,106.3%,50件
8,1300-1349,7007円,106分,108.8%,48件
9,1350-1399,8251円,104分,110.6%,65件
10,1400-1449,7370円,107分,109.2%,72件
11,1450-1499,8077円,103分,110.5%,74件
12,1500-1549,7735円,106分,109.8%,71件
13,1550-1599,6728円,99分,109.1%,83件
14,1600-1649,6932円,99分,109.4%,91件
15,1650-1699,7648円,90分,111.3%,84件
16,1700-1749,8321円,89分,112.5%,74件
17,1750-1799,6992円,92分,110.1%,82件
18,1800-1849,8387円,82分,113.7%,75件
19,1850-1899,8042円,84分,112.7%,82件
20,1900-1949,9306円,77分,116.1%,85件
21,1950-1999,7228円,75分,112.9%,75件
22,2000-2049,8848円,67分,117.5%,67件
23,2050-2099,10141円,70分,119.4%,83件
24,2100-2149,8736円,63分,118.4%,61件
25,2150-2199,6423円,62分,113.9%,62件
26,2200-2249,8513円,54分,121.1%,59件
27,2250-2299,10662円,47分,130.5%,67件
28,2300-2349,8159円,47分,123.1%,43件
29,2350-2399,9742円,42分,130.9%,48件
30,2400-2449,9813円,38分,134.9%,41件
31,2450-2499,9160円,43分,128.6%,38件
32,2500-2549,9737円,38分,134%,50件
33,2550-2599,10864円,37分,139.1%,53件
34,2600-2649,10960円,36分,140.6%,51件
35,2650-2699,10590円,38分,136.8%,39件
36,2700-2749,11167円,34分,143.2%,40件
37,2750-2799,11781円,32分,148.9%,45件
38,2800-2849,12190円,29分,156.5%,41件
39,2850-2899,13359円,26分,167.9%,28件
40,2900-2949,13398円,21分,183.4%,36件
