,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,7186円,124分,107.7%,20件
1,1250-1299,6064円,102分,107.9%,28件
2,1300-1349,9877円,107分,112.3%,28件
3,1350-1399,7314円,102分,109.5%,28件
4,1400-1449,6456円,97分,108.9%,23件
5,1450-1499,8343円,94分,111.8%,35件
6,1500-1549,7510円,95分,110.6%,34件
7,1550-1599,9677円,89分,114.5%,39件
8,1600-1649,9725円,91分,114.2%,47件
9,1650-1699,7381円,91分,110.8%,41件
10,1700-1749,8189円,87分,112.6%,50件
11,1750-1799,7654円,86分,111.9%,50件
12,1800-1849,9240円,81分,115.2%,54件
13,1850-1899,10075円,73分,118.4%,47件
14,1900-1949,7729円,80分,112.9%,46件
15,1950-1999,9505円,71分,117.9%,44件
16,2000-2049,7964円,72分,114.8%,48件
17,2050-2099,8632円,65分,117.7%,44件
18,2100-2149,8026円,63分,117%,42件
19,2150-2199,10149円,58分,123.5%,35件
20,2200-2249,10826円,57分,125.2%,50件
21,2250-2299,8798円,49分,123.8%,27件
22,2300-2349,9194円,47分,126.2%,44件
23,2350-2399,11130円,40分,137.2%,40件
24,2400-2449,12448円,32分,152%,36件
25,2450-2499,8268円,41分,126.8%,24件
26,2500-2549,12071円,31分,151.8%,31件
27,2550-2599,11385円,29分,153.3%,24件
28,2600-2649,11555円,32分,147.7%,26件
29,2650-2699,11562円,31分,149.1%,22件
30,2700-2749,12648円,30分,157.1%,33件
31,2750-2799,13242円,26分,169.2%,29件
32,2800-2849,13014円,28分,161.7%,24件
33,2850-2899,13676円,23分,177.7%,23件
34,2900-2949,13961円,22分,184.7%,25件
