,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1300-1349,8848円,109分,110.9%,38件
1,1350-1399,8117円,115分,109.4%,42件
2,1400-1449,7255円,105分,109.2%,51件
3,1450-1499,8955円,101分,111.9%,64件
4,1500-1549,9494円,104分,112.2%,43件
5,1550-1599,8721円,102分,111.4%,49件
6,1600-1649,6540円,95分,109.2%,50件
7,1650-1699,7511円,91分,111%,52件
8,1700-1749,8646円,90分,112.8%,61件
9,1750-1799,8684円,86分,113.5%,49件
10,1800-1849,6282円,83分,110.1%,58件
11,1850-1899,8234円,80分,113.8%,61件
12,1900-1949,7198円,72分,113.3%,42件
13,1950-1999,8574円,71分,116.1%,62件
14,2000-2049,9468円,72分,117.6%,62件
15,2050-2099,6267円,65分,112.8%,54件
16,2100-2149,8823円,62分,119%,67件
17,2150-2199,7774円,63分,116.5%,67件
18,2200-2249,6975円,54分,117.1%,61件
19,2250-2299,8275円,50分,121.9%,57件
20,2300-2349,8411円,50分,122.2%,58件
21,2350-2399,7442円,47分,121.2%,58件
22,2400-2449,9052円,43分,127.8%,40件
23,2450-2499,7366円,46分,121.2%,41件
24,2500-2549,8007円,45分,123.8%,47件
25,2550-2599,10623円,39分,136.6%,39件
26,2600-2649,11096円,33分,144.9%,25件
27,2650-2699,11351円,34分,145.2%,30件
28,2700-2749,10567円,35分,140.1%,29件
29,2750-2799,11830円,32分,149.5%,36件
30,2800-2849,12273円,31分,153.4%,35件
31,2850-2899,13969円,26分,172.4%,28件
32,2900-2949,14461円,23分,185.1%,18件
