,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1450-1499,6590円,106分,108.3%,350件
1,1500-1549,5511円,104分,107.1%,330件
2,1550-1599,6459円,99分,108.7%,339件
3,1600-1649,6691円,97分,109.2%,339件
4,1650-1699,6838円,92分,109.9%,305件
5,1700-1749,6224円,90分,109.3%,312件
6,1750-1799,7059円,90分,110.5%,307件
7,1800-1849,7042円,84分,111.2%,273件
8,1850-1899,7528円,85分,111.9%,243件
9,1900-1949,7426円,79分,112.5%,269件
10,1950-1999,8277円,74分,114.9%,234件
11,2000-2049,6536円,73分,112%,212件
12,2050-2099,7933円,68分,115.5%,192件
13,2100-2149,7081円,63分,114.9%,219件
14,2150-2199,7161円,60分,115.8%,212件
15,2200-2249,8032円,55分,119.5%,199件
16,2250-2299,8051円,55分,119.7%,194件
17,2300-2349,7513円,51分,119.5%,184件
18,2350-2399,8567円,46分,124.9%,172件
19,2400-2449,7968円,48分,122.1%,168件
20,2450-2499,8824円,45分,126.4%,147件
21,2500-2549,8960円,44分,126.9%,162件
22,2550-2599,9488円,42分,130.3%,145件
23,2600-2649,9991円,39分,134.1%,144件
24,2650-2699,10656円,38分,137.7%,171件
25,2700-2749,10846円,36分,140.1%,145件
26,2750-2799,12049円,33分,149%,132件
27,2800-2849,13456円,30分,160.6%,136件
28,2850-2899,13831円,28分,165.1%,124件
29,2900-2949,14525円,24分,180.5%,108件
