,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,2884円,149分,102.6%,67件
1,750-799,5589円,136分,105.5%,73件
2,800-849,3229円,139分,103.1%,68件
3,850-899,4879円,131分,104.9%,87件
4,900-949,3539円,133分,103.5%,102件
5,950-999,3437円,130分,103.5%,98件
6,1000-1049,3228円,130分,103.3%,127件
7,1050-1099,4376円,131分,104.4%,134件
8,1100-1149,4617円,124分,105%,163件
9,1150-1199,5345円,111分,106.4%,163件
10,1200-1249,4673円,119分,105.2%,162件
11,1250-1299,5020円,110分,106.1%,164件
12,1300-1349,4730円,111分,105.7%,180件
13,1350-1399,3845円,111分,104.6%,198件
14,1400-1449,4210円,108分,105.2%,174件
15,1450-1499,4862円,104分,106.2%,204件
16,1500-1549,4483円,101分,105.9%,190件
17,1550-1599,5428円,100分,107.2%,204件
18,1600-1649,5399円,99分,107.3%,194件
19,1650-1699,5936円,94分,108.4%,176件
20,1700-1749,4604円,90分,106.8%,195件
21,1750-1799,5629円,84分,108.9%,212件
22,1800-1849,5189円,83分,108.3%,189件
23,1850-1899,6926円,81分,111.4%,192件
24,1900-1949,6542円,77分,111.3%,152件
25,1950-1999,5197円,75分,109.2%,160件
26,2000-2049,6923円,71分,112.9%,169件
27,2050-2099,6996円,70分,113.4%,148件
28,2100-2149,7275円,64分,115%,171件
29,2150-2199,6851円,61分,115.1%,140件
30,2200-2249,7549円,55分,118.1%,133件
31,2250-2299,6727円,55分,116.4%,138件
32,2300-2349,7411円,50分,119.9%,138件
33,2350-2399,7031円,48分,119.6%,99件
34,2400-2449,7233円,47分,120.6%,118件
35,2450-2499,7837円,44分,123.8%,114件
36,2500-2549,7163円,44分,121.9%,93件
37,2550-2599,9062円,40分,130.5%,94件
38,2600-2649,9633円,38分,134.2%,88件
39,2650-2699,10276円,35分,139.6%,91件
40,2700-2749,10205円,37分,136.8%,102件
41,2750-2799,11114円,32分,146.2%,96件
42,2800-2849,12401円,30分,154.2%,77件
43,2850-2899,13281円,26分,167.3%,80件
44,2900-2949,14272円,24分,178.5%,55件
