,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,5669円,130分,105.8%,803件
1,950-999,6015円,128分,106.3%,731件
2,1000-1049,5886円,125分,106.3%,719件
3,1050-1099,6212円,125分,106.6%,770件
4,1100-1149,6736円,124分,107.2%,743件
5,1150-1199,6032円,119分,106.8%,683件
6,1200-1249,6215円,115分,107.2%,798件
7,1250-1299,6471円,113分,107.6%,742件
8,1300-1349,6927円,111分,108.3%,727件
9,1350-1399,7964円,107分,109.9%,738件
10,1400-1449,8155円,107分,110.2%,709件
11,1450-1499,7311円,106分,109.2%,716件
12,1500-1549,7477円,99分,110%,677件
13,1550-1599,6794円,97分,109.4%,596件
14,1600-1649,8090円,96分,111.3%,587件
15,1650-1699,7184円,91分,110.5%,602件
16,1700-1749,7811円,89分,111.7%,576件
17,1750-1799,7658円,86分,111.8%,606件
18,1800-1849,8207円,83分,113.2%,532件
19,1850-1899,8776円,80分,114.6%,508件
20,1900-1949,8702円,78分,114.8%,536件
21,1950-1999,8865円,76分,115.6%,509件
22,2000-2049,8615円,72分,116%,482件
23,2050-2099,9192円,70分,117.5%,516件
24,2100-2149,9163円,66分,118.5%,506件
25,2150-2199,9489円,62分,120.3%,437件
26,2200-2249,9123円,56分,121.9%,442件
27,2250-2299,8796円,50分,123.6%,435件
28,2300-2349,9236円,44分,127.8%,428件
29,2350-2399,9616円,43分,130%,402件
30,2400-2449,9369円,42分,129.9%,404件
31,2450-2499,9473円,40分,131.4%,406件
32,2500-2549,10049円,39分,134.7%,419件
33,2550-2599,10626円,37分,138.5%,372件
34,2600-2649,10792円,36分,139.9%,374件
35,2650-2699,11177円,35分,142.5%,366件
36,2700-2749,11502円,34分,145.5%,334件
37,2750-2799,12625円,31分,154.7%,363件
38,2800-2849,12739円,29分,159.3%,331件
39,2850-2899,13099円,26分,168.1%,307件
40,2900-2949,14042円,23分,180.3%,285件
