,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1250-1299,6119円,113分,107.2%,571件
1,1300-1349,6520円,115分,107.6%,508件
2,1350-1399,6397円,111分,107.7%,487件
3,1400-1449,6652円,110分,108.1%,413件
4,1450-1499,6218円,104分,108%,400件
5,1500-1549,6938円,102分,109%,416件
6,1550-1599,7074円,100分,109.5%,346件
7,1600-1649,6841円,98分,109.3%,366件
8,1650-1699,7317円,94分,110.3%,393件
9,1700-1749,7385円,89分,111.1%,373件
10,1750-1799,7434円,89分,111.2%,374件
11,1800-1849,7657円,85分,112%,286件
12,1850-1899,7724円,82分,112.6%,307件
13,1900-1949,8168円,78分,113.9%,292件
14,1950-1999,8556円,75分,115.3%,302件
15,2000-2049,7400円,71分,113.8%,292件
16,2050-2099,8214円,68分,116%,267件
17,2100-2149,8066円,64分,116.8%,273件
18,2150-2199,7992円,59分,118.2%,273件
19,2200-2249,7902円,56分,118.8%,246件
20,2250-2299,8426円,50分,122.3%,243件
21,2300-2349,8661円,50分,123%,235件
22,2350-2399,8114円,47分,123.1%,220件
23,2400-2449,9029円,44分,127.7%,204件
24,2450-2499,9097円,45分,127.3%,208件
25,2500-2549,9697円,43分,129.8%,195件
26,2550-2599,10004円,42分,131.8%,188件
27,2600-2649,10078円,40分,134%,192件
28,2650-2699,10729円,38分,137.7%,192件
29,2700-2749,11271円,35分,142.9%,176件
30,2750-2799,12074円,33分,149%,154件
31,2800-2849,12761円,30分,156.4%,187件
32,2850-2899,13694円,27分,167.4%,162件
33,2900-2949,14446円,23分,184%,156件
