,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,450-499,1783円,145分,101.6%,299件
1,500-549,878円,148分,100.8%,501件
2,550-599,616円,146分,100.6%,594件
3,600-649,1749円,139分,101.7%,637件
4,650-699,1482円,139分,101.4%,635件
5,700-749,1445円,136分,101.4%,665件
6,750-799,1651円,137分,101.6%,658件
7,800-849,1468円,136分,101.4%,690件
8,850-899,2005円,132分,102%,688件
9,900-949,1641円,131分,101.7%,650件
10,950-999,2780円,127分,102.9%,623件
11,1000-1049,1718円,129分,101.8%,742件
12,1050-1099,2380円,120分,102.6%,745件
13,1100-1149,2273円,121分,102.5%,797件
14,1150-1199,2909円,119分,103.3%,673件
15,1200-1249,2866円,113分,103.4%,686件
16,1250-1299,3176円,116分,103.7%,632件
17,1300-1349,3269円,111分,103.9%,588件
18,1350-1399,3521円,110分,104.3%,515件
19,1400-1449,2841円,104分,103.6%,475件
20,1450-1499,3646円,102分,104.8%,498件
21,1500-1549,4109円,101分,105.4%,428件
22,1550-1599,3599円,100分,104.8%,425件
23,1600-1649,4360円,95分,106.1%,466件
24,1650-1699,4540円,91分,106.7%,455件
25,1700-1749,4445円,89分,106.7%,444件
26,1750-1799,4944円,86分,107.6%,353件
27,1800-1849,5000円,83分,108.1%,377件
28,1850-1899,5233円,80分,108.7%,346件
29,1900-1949,5389円,77分,109.4%,359件
30,1950-1999,4887円,73分,108.9%,344件
31,2000-2049,5770円,70分,111%,317件
32,2050-2099,5822円,66分,111.7%,316件
33,2100-2149,5719円,61分,112.5%,318件
34,2150-2199,5782円,59分,113.1%,295件
35,2200-2249,6230円,54分,115.4%,296件
36,2250-2299,6564円,52分,116.7%,278件
37,2300-2349,5931円,49分,116.1%,263件
38,2350-2399,6793円,45分,120.1%,254件
39,2400-2449,7230円,44分,121.7%,251件
40,2450-2499,7791円,44分,123.7%,229件
41,2500-2549,7887円,43分,124.7%,228件
42,2550-2599,8122円,40分,126.8%,232件
43,2600-2649,8750円,39分,130.2%,225件
44,2650-2699,9088円,36分,133.2%,208件
45,2700-2749,9906円,34分,138.4%,190件
46,2750-2799,10571円,32分,144.5%,219件
47,2800-2849,11615円,29分,154.3%,203件
48,2850-2899,12156円,25分,164.4%,213件
49,2900-2949,13293円,23分,178.2%,164件
