,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,600-649,2744円,139分,102.6%,781件
1,650-699,2186円,139分,102.1%,1063件
2,700-749,2850円,135分,102.8%,940件
3,750-799,2877円,134分,102.9%,846件
4,800-849,3378円,130分,103.5%,754件
5,850-899,3273円,130分,103.4%,675件
6,900-949,2839円,129分,102.9%,630件
7,950-999,3565円,125分,103.8%,620件
8,1000-1049,3348円,124分,103.6%,529件
9,1050-1099,4185円,121分,104.6%,501件
10,1100-1149,4101円,119分,104.6%,444件
11,1150-1199,4671円,117分,105.3%,454件
12,1200-1249,4287円,113分,105%,808件
13,1250-1299,4380円,110分,105.3%,439件
14,1300-1349,4966円,107分,106.2%,473件
15,1350-1399,5244円,105分,106.6%,445件
16,1400-1449,5253円,103分,106.8%,382件
17,1450-1499,4499円,101分,105.9%,376件
18,1500-1549,5443円,97分,107.4%,363件
19,1550-1599,5813円,96分,108.1%,338件
20,1600-1649,5928円,92分,108.6%,289件
21,1650-1699,6542円,89分,109.8%,296件
22,1700-1749,6010円,87分,109.2%,297件
23,1750-1799,6849円,84分,110.9%,335件
24,1800-1849,6738円,79分,111.3%,306件
25,1850-1899,6155円,80分,110.2%,300件
26,1900-1949,7500円,75分,113.3%,272件
27,1950-1999,7595円,73分,113.8%,256件
28,2000-2049,7069円,70分,113.4%,231件
29,2050-2099,8285円,67分,116.4%,264件
30,2100-2149,8598円,65分,117.7%,232件
31,2150-2199,8127円,58分,118.7%,240件
32,2200-2249,8324円,54分,120.5%,215件
33,2250-2299,8538円,49分,123.3%,228件
34,2300-2349,9633円,43分,130%,221件
35,2350-2399,9209円,40分,130.5%,203件
36,2400-2449,9046円,39分,131.1%,235件
37,2450-2499,9625円,37分,134.3%,215件
38,2500-2549,9174円,38分,131.8%,198件
39,2550-2599,10436円,35分,140.2%,216件
40,2600-2649,10082円,34分,139.1%,179件
41,2650-2699,10914円,32分,145.4%,204件
42,2700-2749,11042円,32分,146.3%,175件
43,2750-2799,11329円,30分,150.7%,171件
44,2800-2849,12526円,28分,160.4%,171件
45,2850-2899,12702円,24分,169.5%,180件
46,2900-2949,12954円,21分,181.2%,133件
