,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,850-899,4386円,134分,104.4%,688件
1,900-949,3990円,133分,104%,650件
2,950-999,5104円,129分,105.3%,623件
3,1000-1049,4043円,131分,104.1%,742件
4,1050-1099,4563円,122分,105%,745件
5,1100-1149,4456円,123分,104.8%,797件
6,1150-1199,5091円,121分,105.6%,673件
7,1200-1249,4923円,115分,105.7%,686件
8,1250-1299,5316円,118分,106%,632件
9,1300-1349,5323円,113分,106.3%,588件
10,1350-1399,5575円,112分,106.6%,515件
11,1400-1449,4725円,106分,105.9%,475件
12,1450-1499,5538円,104分,107.1%,498件
13,1500-1549,5997円,103分,107.8%,428件
14,1550-1599,5441円,101分,107.2%,425件
15,1600-1649,6154円,96分,108.5%,466件
16,1650-1699,6258円,92分,109%,455件
17,1700-1749,6120円,90分,109.1%,444件
18,1750-1799,6608円,88分,110%,353件
19,1800-1849,6583円,84分,110.4%,377件
20,1850-1899,6798円,82分,111.1%,346件
21,1900-1949,6886円,78分,111.8%,359件
22,1950-1999,6280円,75分,111.2%,344件
23,2000-2049,7131円,71分,113.4%,317件
24,2050-2099,7129円,67分,114.1%,316件
25,2100-2149,6908円,62分,114.8%,318件
26,2150-2199,6927円,60分,115.4%,295件
27,2200-2249,7290円,55分,117.7%,296件
28,2250-2299,7618円,53分,119%,278件
29,2300-2349,6906円,50分,118.5%,263件
30,2350-2399,7737円,46分,122.4%,254件
31,2400-2449,8159円,45分,124%,251件
32,2450-2499,8720円,45分,126.1%,229件
33,2500-2549,8817円,43分,127.1%,228件
34,2550-2599,9051円,41分,129.3%,232件
35,2600-2649,9679円,39分,132.7%,225件
36,2650-2699,10018円,37分,135.8%,208件
37,2700-2749,10835円,35分,141%,190件
38,2750-2799,11500円,33分,147.2%,219件
39,2800-2849,12544円,29分,157%,203件
40,2850-2899,13085円,26分,167.1%,213件
41,2900-2949,14222円,24分,180.7%,164件
