,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1250-1299,5937円,114分,107%,490件
1,1300-1349,5779円,114分,106.8%,460件
2,1350-1399,5619円,112分,106.7%,470件
3,1400-1449,6261円,107分,107.8%,424件
4,1450-1499,5214円,106分,106.6%,391件
5,1500-1549,6076円,102分,107.9%,411件
6,1550-1599,6103円,101分,108.1%,418件
7,1600-1649,6321円,95分,108.9%,366件
8,1650-1699,6176円,92分,108.9%,385件
9,1700-1749,6536円,92分,109.4%,365件
10,1750-1799,6399円,87分,109.8%,322件
11,1800-1849,6973円,87分,110.7%,297件
12,1850-1899,6770円,81分,111.1%,319件
13,1900-1949,7332円,78分,112.6%,267件
14,1950-1999,6223円,75分,111%,255件
15,2000-2049,7997円,72分,114.9%,247件
16,2050-2099,6659円,68分,113.1%,259件
17,2100-2149,6641円,65分,113.7%,253件
18,2150-2199,7714円,59分,117.5%,242件
19,2200-2249,7582円,58分,117.4%,230件
20,2250-2299,6975円,55分,116.9%,224件
21,2300-2349,7425円,49分,120.2%,193件
22,2350-2399,7185円,51分,118.9%,206件
23,2400-2449,7843円,47分,122.3%,174件
24,2450-2499,7826円,47分,122.1%,187件
25,2500-2549,8949円,43分,127.9%,178件
26,2550-2599,9104円,41分,129.3%,173件
27,2600-2649,9540円,41分,131.2%,203件
28,2650-2699,10116円,38分,135.2%,185件
29,2700-2749,10733円,36分,139.6%,149件
30,2750-2799,12146円,32分,150%,159件
31,2800-2849,12512円,31分,153.5%,153件
32,2850-2899,13675円,27分,166.6%,150件
33,2900-2949,14505円,24分,182.1%,114件
