,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1300-1349,7561円,116分,108.7%,48件
1,1350-1399,6273円,108分,107.7%,54件
2,1400-1449,8737円,106分,111%,75件
3,1450-1499,9437円,103分,112.2%,62件
4,1500-1549,7829円,105分,109.9%,61件
5,1550-1599,6410円,95分,109%,64件
6,1600-1649,7106円,94分,110.1%,59件
7,1650-1699,8266円,95分,111.6%,72件
8,1700-1749,8511円,91分,112.5%,56件
9,1750-1799,6664円,84分,110.6%,73件
10,1800-1849,7361円,84分,111.7%,67件
11,1850-1899,7840円,77分,113.6%,58件
12,1900-1949,8116円,75分,114.5%,77件
13,1950-1999,8962円,75分,115.9%,79件
14,2000-2049,6547円,69分,112.7%,64件
15,2050-2099,8662円,66分,117.4%,81件
16,2100-2149,7843円,66分,115.8%,82件
17,2150-2199,6494円,59分,114.6%,69件
18,2200-2249,8073円,55分,119.4%,69件
19,2250-2299,7800円,56分,118.7%,67件
20,2300-2349,7608円,50分,120.2%,73件
21,2350-2399,8397円,46分,124.4%,48件
22,2400-2449,6858円,47分,119.3%,50件
23,2450-2499,6951円,48分,119.4%,54件
24,2500-2549,9071円,41分,129.5%,48件
25,2550-2599,10378円,36分,138.3%,29件
26,2600-2649,10678円,37分,138.9%,42件
27,2650-2699,9886円,36分,136.3%,36件
28,2700-2749,10807円,35分,141.2%,41件
29,2750-2799,11356円,34分,144.3%,48件
30,2800-2849,13196円,29分,161%,34件
31,2850-2899,13888円,27分,169.8%,25件
32,2900-2949,15093円,24分,182.5%,40件
