,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,4334円,131分,104.4%,1009件
1,950-999,4814円,129分,105%,1077件
2,1000-1049,5199円,130分,105.3%,1071件
3,1050-1099,5050円,125分,105.4%,963件
4,1100-1149,5113円,120分,105.7%,1149件
5,1150-1199,5424円,119分,106.1%,1095件
6,1200-1249,5416円,117分,106.2%,1041件
7,1250-1299,6320円,114分,107.4%,1057件
8,1300-1349,6545円,113分,107.7%,997件
9,1350-1399,5933円,111分,107.1%,1014件
10,1400-1449,5904円,107分,107.3%,924件
11,1450-1499,6025円,103分,107.8%,889件
12,1500-1549,6728円,102分,108.8%,858件
13,1550-1599,5772円,99分,107.8%,860件
14,1600-1649,6662円,96分,109.2%,833件
15,1650-1699,6391円,93分,109.2%,836件
16,1700-1749,6601円,90分,109.8%,778件
17,1750-1799,7244円,87分,111.1%,736件
18,1800-1849,7497円,86分,111.7%,772件
19,1850-1899,7268円,82分,111.9%,707件
20,1900-1949,7210円,79分,112.2%,714件
21,1950-1999,7470円,77分,113%,711件
22,2000-2049,7761円,73分,114.1%,724件
23,2050-2099,8145円,70分,115.6%,649件
24,2100-2149,7835円,64分,116.3%,664件
25,2150-2199,7523円,59分,116.9%,633件
26,2200-2249,7790円,54分,119.4%,609件
27,2250-2299,8144円,51分,121.3%,595件
28,2300-2349,8053円,48分,122.3%,573件
29,2350-2399,8192円,45分,124.1%,573件
30,2400-2449,8324円,44分,125.2%,578件
31,2450-2499,8994円,42分,128.8%,545件
32,2500-2549,9024円,41分,129.4%,521件
33,2550-2599,9212円,40分,130.4%,513件
34,2600-2649,9700円,39分,132.9%,464件
35,2650-2699,10571円,36分,138.8%,499件
36,2700-2749,10849円,35分,141.9%,462件
37,2750-2799,11399円,31分,148.3%,474件
38,2800-2849,12277円,30分,155.2%,432件
39,2850-2899,11968円,30分,153%,381件
