,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1300-1349,5504円,114分,106.4%,882件
1,1350-1399,5988円,111分,107.2%,801件
2,1400-1449,5307円,110分,106.5%,754件
3,1450-1499,5549円,108分,106.9%,789件
4,1500-1549,6372円,101分,108.4%,802件
5,1550-1599,5897円,99分,107.9%,748件
6,1600-1649,6676円,98分,109.1%,629件
7,1650-1699,6411円,95分,109%,630件
8,1700-1749,6622円,92分,109.6%,628件
9,1750-1799,6097円,89分,109.1%,612件
10,1800-1849,6313円,85分,109.9%,615件
11,1850-1899,6660円,81分,111%,569件
12,1900-1949,6685円,79分,111.3%,546件
13,1950-1999,6635円,73分,112.1%,542件
14,2000-2049,6720円,71分,112.6%,511件
15,2050-2099,6473円,68分,112.7%,508件
16,2100-2149,6767円,67分,113.5%,488件
17,2150-2199,7055円,62分,115.2%,476件
18,2200-2249,7362円,58分,117%,462件
19,2250-2299,7413円,56分,117.7%,462件
20,2300-2349,7525円,51分,119.6%,422件
21,2350-2399,7474円,50分,119.9%,407件
22,2400-2449,7493円,47分,121%,372件
23,2450-2499,8311円,46分,124.3%,386件
24,2500-2549,8524円,44分,125.8%,371件
25,2550-2599,9165円,42分,128.9%,358件
26,2600-2649,9756円,40分,132.4%,389件
27,2650-2699,10466円,38分,137%,350件
28,2700-2749,10937円,35分,141.6%,372件
29,2750-2799,11966円,33分,148.2%,325件
30,2800-2849,12497円,30分,155.1%,307件
31,2850-2899,13540円,27分,166.9%,282件
32,2900-2949,14420円,24分,181.4%,247件
