,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1600-1649,8224円,96分,111.4%,18件
1,1650-1699,6453円,97分,108.9%,22件
2,1700-1749,8214円,82分,113.3%,26件
3,1750-1799,8411円,92分,112.2%,18件
4,1800-1849,7723円,89分,111.6%,24件
5,1850-1899,9420円,74分,116.9%,22件
6,1900-1949,8581円,71分,116.1%,23件
7,1950-1999,5403円,64分,111.2%,19件
8,2000-2049,8591円,69分,116.6%,20件
9,2050-2099,9321円,67分,118.7%,32件
10,2100-2149,10387円,58分,124%,26件
11,2150-2199,7884円,57分,118.5%,29件
12,2200-2249,8274円,51分,121.6%,26件
13,2250-2299,9172円,46分,126.6%,16件
14,2300-2349,9220円,41分,129.9%,25件
15,2350-2399,8845円,34分,134.4%,28件
16,2400-2449,8801円,39分,130.2%,22件
17,2450-2499,7101円,42分,122.6%,31件
18,2500-2549,6720円,43分,120.8%,20件
19,2550-2599,8620円,38分,130.7%,30件
20,2600-2649,7191円,39分,124.3%,32件
21,2650-2699,9529円,32分,139.7%,31件
22,2700-2749,10066円,30分,144.6%,21件
23,2750-2799,10560円,30分,147.6%,20件
24,2800-2849,11185円,29分,152.1%,18件
25,2850-2899,12045円,24分,167.1%,14件
26,2900-2949,12153円,21分,175.8%,17件
