,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,4104円,144分,103.8%,77件
1,750-799,5048円,137分,104.9%,87件
2,800-849,4966円,127分,105.2%,101件
3,850-899,3655円,131分,103.7%,147件
4,900-949,4944円,132分,105%,144件
5,950-999,4469円,127分,104.7%,160件
6,1000-1049,4312円,127分,104.5%,179件
7,1050-1099,3922円,127分,104.1%,190件
8,1100-1149,5585円,126分,105.9%,193件
9,1150-1199,6432円,119分,107.2%,213件
10,1200-1249,4641円,119分,105.2%,210件
11,1250-1299,3939円,116分,104.5%,252件
12,1300-1349,6170円,111分,107.4%,247件
13,1350-1399,5841円,115分,106.8%,238件
14,1400-1449,6067円,106分,107.6%,231件
15,1450-1499,6651円,100分,108.9%,238件
16,1500-1549,6287円,101分,108.3%,229件
17,1550-1599,6526円,100分,108.7%,234件
18,1600-1649,6768円,95分,109.5%,208件
19,1650-1699,5406円,92分,107.9%,186件
20,1700-1749,6233円,92分,109%,197件
21,1750-1799,6440円,84分,110.2%,183件
22,1800-1849,6827円,84分,110.9%,176件
23,1850-1899,6741円,81分,111.1%,189件
24,1900-1949,7429円,78分,112.7%,186件
25,1950-1999,7386円,73分,113.6%,150件
26,2000-2049,8109円,75分,114.5%,159件
27,2050-2099,7173円,67分,114.2%,144件
28,2100-2149,9223円,63分,119.6%,134件
29,2150-2199,6743円,61分,114.6%,122件
30,2200-2249,8134円,55分,119.7%,101件
31,2250-2299,6660円,52分,117.1%,122件
32,2300-2349,8669円,46分,125.1%,139件
33,2350-2399,8882円,41分,128.7%,110件
34,2400-2449,8807円,43分,127%,103件
35,2450-2499,8367円,45分,124.7%,91件
36,2500-2549,9997円,40分,133.7%,104件
37,2550-2599,9273円,41分,130.1%,98件
38,2600-2649,10018円,38分,134.8%,88件
39,2650-2699,10191円,37分,136.3%,85件
40,2700-2749,10693円,35分,140.3%,83件
41,2750-2799,10944円,32分,146.3%,79件
42,2800-2849,12703円,30分,156.7%,106件
43,2850-2899,13369円,26分,169.6%,84件
44,2900-2949,13480円,23分,177.4%,62件
