,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1350-1399,7159円,112分,108.5%,402件
1,1400-1449,6989円,107分,108.7%,405件
2,1450-1499,7068円,107分,108.8%,336件
3,1500-1549,6933円,100分,109.2%,329件
4,1550-1599,7973円,99分,110.7%,345件
5,1600-1649,7924円,95分,111.1%,290件
6,1650-1699,7640円,95分,110.8%,304件
7,1700-1749,8086円,91分,111.9%,324件
8,1750-1799,7710円,87分,111.8%,320件
9,1800-1849,7864円,87分,112.1%,314件
10,1850-1899,8062円,82分,113.1%,240件
11,1900-1949,8156円,78分,113.9%,255件
12,1950-1999,8886円,75分,115.8%,251件
13,2000-2049,9405円,72分,117.5%,254件
14,2050-2099,8097円,68分,115.8%,242件
15,2100-2149,8768円,65分,117.9%,230件
16,2150-2199,8816円,60分,119.7%,227件
17,2200-2249,8530円,54分,121%,232件
18,2250-2299,8609円,50分,122.8%,207件
19,2300-2349,9160円,46分,126.4%,203件
20,2350-2399,9012円,46分,126.1%,187件
21,2400-2449,9058円,43分,127.9%,187件
22,2450-2499,10092円,41分,132.7%,171件
23,2500-2549,10016円,42分,131.8%,177件
24,2550-2599,10746円,41分,135.1%,159件
25,2600-2649,10893円,40分,136.6%,164件
26,2650-2699,11070円,37分,139.9%,157件
27,2700-2749,11559円,35分,143.5%,158件
28,2750-2799,12216円,33分,149.4%,136件
29,2800-2849,13066円,30分,157.6%,125件
30,2850-2899,13866円,27分,167.4%,157件
31,2900-2949,14695円,24分,182.9%,128件
