,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1150-1199,5934円,119分,106.6%,645件
1,1200-1249,6519円,116分,107.5%,687件
2,1250-1299,6583円,114分,107.7%,625件
3,1300-1349,6658円,112分,107.9%,542件
4,1350-1399,5897円,111分,107.1%,516件
5,1400-1449,6872円,107分,108.5%,532件
6,1450-1499,6466円,106分,108.1%,461件
7,1500-1549,7216円,101分,109.6%,448件
8,1550-1599,7427円,99分,110%,423件
9,1600-1649,7080円,97分,109.7%,442件
10,1650-1699,7658円,93分,110.9%,479件
11,1700-1749,7680円,89分,111.5%,439件
12,1750-1799,7097円,89分,110.7%,429件
13,1800-1849,8219円,84分,113%,405件
14,1850-1899,8595円,81分,114.1%,383件
15,1900-1949,7946円,80分,113.3%,347件
16,1950-1999,8967円,76分,115.8%,396件
17,2000-2049,9351円,73分,117%,360件
18,2050-2099,8340円,68分,116.3%,348件
19,2100-2149,8590円,63分,118.2%,313件
20,2150-2199,8793円,59分,119.9%,321件
21,2200-2249,9423円,53分,123.6%,337件
22,2250-2299,9079円,52分,123.5%,307件
23,2300-2349,8706円,47分,124.8%,340件
24,2350-2399,8857円,45分,126.1%,299件
25,2400-2449,8834円,45分,126.2%,293件
26,2450-2499,9965円,42分,131.9%,311件
27,2500-2549,9596円,41分,130.9%,262件
28,2550-2599,10074円,40分,133.9%,290件
29,2600-2649,10488円,38分,136.3%,251件
30,2650-2699,11001円,36分,140.5%,240件
31,2700-2749,11518円,35分,143.4%,226件
32,2750-2799,11806円,33分,148.4%,250件
33,2800-2849,12403円,29分,156.1%,204件
34,2850-2899,13854円,27分,168.8%,219件
35,2900-2949,14294円,23分,181.5%,184件
