,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,1740円,143分,101.6%,3485件
1,750-799,1725円,141分,101.6%,3527件
2,800-849,2149円,137分,102.1%,2996件
3,850-899,2367円,134分,102.4%,2731件
4,900-949,2178円,132分,102.2%,2661件
5,950-999,2005円,131分,102%,2508件
6,1000-1049,2369円,127分,102.5%,2456件
7,1050-1099,2645円,124分,102.8%,2499件
8,1100-1149,3445円,123分,103.7%,2339件
9,1150-1199,2906円,121分,103.2%,2370件
10,1200-1249,3380円,117分,103.9%,2319件
11,1250-1299,3112円,115分,103.6%,2234件
12,1300-1349,3198円,113分,103.8%,2274件
13,1350-1399,3829円,109分,104.7%,2128件
14,1400-1449,3979円,108分,104.9%,2150件
15,1450-1499,3890円,105分,104.9%,1995件
16,1500-1549,4233円,101分,105.6%,2020件
17,1550-1599,4601円,100分,106.2%,1925件
18,1600-1649,4061円,97分,105.6%,1894件
19,1650-1699,4567円,93分,106.5%,1804件
20,1700-1749,4694円,90分,106.9%,1804件
21,1750-1799,4282円,87分,106.6%,1732件
22,1800-1849,4519円,84分,107.2%,1697件
23,1850-1899,4855円,80分,108.1%,1721件
24,1900-1949,5213円,78分,108.9%,1624件
25,1950-1999,4890円,75分,108.7%,1619件
26,2000-2049,5518円,72分,110.2%,1587件
27,2050-2099,5486円,69分,110.5%,1463件
28,2100-2149,5334円,66分,110.8%,1448件
29,2150-2199,6049円,63分,112.8%,1441件
30,2200-2249,5971円,59分,113.6%,1422件
31,2250-2299,6022円,56分,114.5%,1324件
32,2300-2349,6212円,52分,116%,1348件
33,2350-2399,6642円,49分,118.2%,1247件
34,2400-2449,7076円,47分,120.3%,1269件
35,2450-2499,7375円,45分,121.7%,1190件
36,2500-2549,8078円,43分,124.8%,1088件
37,2550-2599,8433円,41分,127.4%,880件
38,2600-2649,8847円,40分,129.7%,781件
39,2650-2699,9395円,37分,133.6%,584件
40,2700-2749,10456円,35分,139.5%,481件
41,2750-2799,10985円,32分,145.5%,379件
42,2800-2849,12214円,30分,154.7%,333件
43,2850-2899,12723円,27分,162.2%,258件
44,2900-2949,13673円,24分,175.7%,177件
