,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,8687円,113分,110.2%,244件
1,1250-1299,7837円,116分,109%,300件
2,1300-1349,8566円,107分,110.7%,295件
3,1350-1399,8947円,108分,111%,342件
4,1400-1449,8771円,107分,110.9%,255件
5,1450-1499,8354円,102分,111%,284件
6,1500-1549,9599円,100分,112.7%,213件
7,1550-1599,9043円,97分,112.4%,229件
8,1600-1649,9999円,95分,114%,201件
9,1650-1699,8392円,88分,112.7%,191件
10,1700-1749,10405円,88分,115.7%,193件
11,1750-1799,9973円,85分,115.6%,168件
12,1800-1849,9589円,82分,115.5%,183件
13,1850-1899,10903円,77分,118.8%,196件
14,1900-1949,9702円,76分,116.9%,205件
15,1950-1999,9601円,76分,116.8%,188件
16,2000-2049,9940円,73分,118.2%,143件
17,2050-2099,10040円,68分,119.7%,158件
18,2100-2149,11117円,64分,123.2%,137件
19,2150-2199,11245円,62分,124.3%,151件
20,2200-2249,10019円,57分,123.3%,139件
21,2250-2299,10435円,52分,126.9%,138件
22,2300-2349,10505円,44分,131.5%,133件
23,2350-2399,10086円,41分,132.7%,143件
24,2400-2449,10984円,40分,136.7%,115件
25,2450-2499,11776円,37分,142.6%,124件
26,2500-2549,11916円,37分,143%,108件
27,2550-2599,11258円,37分,140.9%,105件
28,2600-2649,12012円,34分,146.6%,87件
29,2650-2699,12824円,34分,149.6%,99件
30,2700-2749,13657円,32分,156.8%,93件
31,2750-2799,13277円,32分,155%,89件
32,2800-2849,13923円,28分,166.4%,89件
33,2850-2899,14209円,27分,170.1%,92件
34,2900-2949,15111円,25分,181.7%,65件
