,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1500-1549,6490円,103分,108.4%,411件
1,1550-1599,6512円,101分,108.6%,418件
2,1600-1649,6710円,95分,109.4%,366件
3,1650-1699,6554円,93分,109.4%,385件
4,1700-1749,6916円,93分,109.9%,365件
5,1750-1799,6755円,87分,110.3%,322件
6,1800-1849,7337円,87分,111.3%,297件
7,1850-1899,7107円,82分,111.6%,319件
8,1900-1949,7662円,78分,113.1%,267件
9,1950-1999,6531円,76分,111.5%,255件
10,2000-2049,8310円,72分,115.4%,247件
11,2050-2099,6943円,68分,113.6%,259件
12,2100-2149,6910円,65分,114.2%,253件
13,2150-2199,7974円,59分,118%,242件
14,2200-2249,7830円,58分,117.9%,230件
15,2250-2299,7207円,55分,117.4%,224件
16,2300-2349,7637円,49分,120.7%,193件
17,2350-2399,7399円,51分,119.4%,206件
18,2400-2449,8052円,47分,122.8%,174件
19,2450-2499,8035円,47分,122.6%,187件
20,2500-2549,9158円,43分,128.5%,178件
21,2550-2599,9313円,42分,129.9%,173件
22,2600-2649,9749円,41分,131.8%,203件
23,2650-2699,10325円,38分,135.8%,185件
24,2700-2749,10942円,36分,140.2%,149件
25,2750-2799,12355円,33分,150.6%,159件
26,2800-2849,12721円,31分,154%,153件
27,2850-2899,13884円,28分,167.2%,150件
28,2900-2949,14714円,24分,182.6%,114件
