,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,2766円,142分,102.6%,1605件
1,750-799,3133円,138分,103%,1489件
2,800-849,2921円,136分,102.9%,1523件
3,850-899,3026円,134分,103%,1523件
4,900-949,3569円,133分,103.6%,1537件
5,950-999,3229円,129分,103.3%,1360件
6,1000-1049,3673円,126分,103.9%,1601件
7,1050-1099,3920円,123分,104.2%,1630件
8,1100-1149,4161円,122分,104.6%,1550件
9,1150-1199,4457円,119分,105%,1489件
10,1200-1249,4605円,119分,105.2%,1423件
11,1250-1299,4206円,116分,104.8%,1452件
12,1300-1349,4451円,112分,105.3%,1328件
13,1350-1399,4443円,109分,105.4%,1259件
14,1400-1449,5062円,108分,106.3%,1208件
15,1450-1499,4439円,105分,105.7%,1218件
16,1500-1549,5150円,101分,106.8%,1210件
17,1550-1599,4883円,99分,106.6%,1188件
18,1600-1649,5083円,95分,107.1%,1108件
19,1650-1699,5225円,93分,107.5%,1054件
20,1700-1749,5824円,91分,108.5%,1097件
21,1750-1799,5868円,87分,109%,1046件
22,1800-1849,5879円,85分,109.2%,1026件
23,1850-1899,6113円,82分,109.9%,1046件
24,1900-1949,6150円,80分,110.2%,1014件
25,1950-1999,6500円,76分,111.3%,933件
26,2000-2049,6493円,71分,112.2%,969件
27,2050-2099,6157円,67分,112.2%,940件
28,2100-2149,6106円,62分,113.1%,870件
29,2150-2199,6922円,60分,115.4%,883件
30,2200-2249,7055円,57分,116.6%,863件
31,2250-2299,6857円,53分,117.2%,813件
32,2300-2349,7012円,50分,118.7%,825件
33,2350-2399,7649円,46分,122%,805件
34,2400-2449,7445円,45分,122.2%,773件
35,2450-2499,7779円,44分,123.6%,737件
36,2500-2549,8528円,42分,127.1%,702件
37,2550-2599,8735円,40分,128.8%,707件
38,2600-2649,8894円,39分,130.1%,654件
39,2650-2699,9560円,36分,135%,700件
40,2700-2749,10173円,35分,138.9%,634件
41,2750-2799,9973円,35分,137.7%,547件
