,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,4406円,124分,104.7%,23件
1,1150-1199,3772円,116分,104.3%,29件
2,1200-1249,6442円,123分,107%,28件
3,1250-1299,5845円,117分,106.7%,42件
4,1300-1349,6048円,106分,107.6%,38件
5,1350-1399,5201円,112分,106.2%,42件
6,1400-1449,4629円,103分,106%,51件
7,1450-1499,6340円,98分,108.6%,64件
8,1500-1549,6752円,102分,108.9%,43件
9,1550-1599,6094円,99分,108.2%,49件
10,1600-1649,4187円,93分,106%,50件
11,1650-1699,5146円,89分,107.7%,52件
12,1700-1749,6287円,88分,109.6%,61件
13,1750-1799,6422円,84分,110.2%,49件
14,1800-1849,4270円,81分,107%,58件
15,1850-1899,6178円,78分,110.6%,61件
16,1900-1949,5382円,71分,110.2%,42件
17,1950-1999,6653円,69分,112.8%,62件
18,2000-2049,7506円,70分,114.3%,62件
19,2050-2099,4674円,64分,109.7%,54件
20,2100-2149,7131円,60分,115.7%,67件
21,2150-2199,6124円,61分,113.3%,67件
22,2200-2249,5579円,53分,114%,61件
23,2250-2299,6935円,49分,118.8%,57件
24,2300-2349,7030円,49分,119%,58件
25,2350-2399,6189円,46分,118%,58件
26,2400-2449,7820円,42分,124.6%,40件
27,2450-2499,6135円,45分,118%,41件
28,2500-2549,6775円,44分,120.6%,47件
29,2550-2599,9392円,38分,133.3%,39件
30,2600-2649,9864円,32分,141.3%,25件
31,2650-2699,10119円,32分,141.6%,30件
32,2700-2749,9336円,34分,136.6%,29件
33,2750-2799,10598円,31分,146%,36件
34,2800-2849,11042円,30分,149.8%,35件
35,2850-2899,12737円,25分,169%,28件
36,2900-2949,13229円,22分,181.8%,18件
